updated_at	annotator	relevancia	ironia	id	text	annotation_id	lead_time	emocion	answer	sentimento	created_at	tweet_id
2023-04-06T17:15:09.539570Z	1	Si	No	2089	@JulietaUribeMar @AvilaJoul @luispradaq @CholoValderrama Claro, fue una valiente prócer q murio por la libertad, pero eso pertenece a otra situacion histórica.    Hoy nos jugamos una estabilidad economica, un fragil equilibrio entre progresar o un estancamiento que traiga hambre a nuestras casas!  #HoyGana la union! #PetroEsUnPeligro	615	17.768	Si		{"choices": ["Asco", "Desagrado", "Miedo", "Incertidumbre"]}	2023-04-06T17:15:09.539517Z	1530936148821958659
2023-04-06T17:15:46.158137Z	1	Si	No	2090	#hoygana las madres de soacha, los soñadores, los trabajadores, hoy gana colombia	616	36.287	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-06T17:15:46.158087Z	1531014742743072769
2023-04-06T17:16:01.524016Z	1	Si	No	2091	@vanedelatorre @CastilloMarelen Habla de su orgullo por la representación de la mujer, pero de @FranciaMarquezM ni una mención hace. acaso ella no merece más mérito por su trabajo y tenacidad real #hoyganapetro #HoyGana #EleccionesColombia2022 #FranciaMarquezVicepresidenta	617	14.989	Si		Desagrado	2023-04-06T17:16:01.523986Z	1531051774207004673
2023-04-06T17:16:15.840283Z	1	Si	No	2092	@ser_irreverente Estamos igual #PetroYFranciaSonElCambio  no podemos dejar que la mafia nos gobierne más	618	14.009	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-06T17:16:15.840249Z	1530858754832572416
2023-04-06T17:16:28.813507Z	1	Si	No	2093	Muchas personas se inscribieron para ser testigos electorales, hoy llegamos pocos y estamos escasos para cubrir el escrutinio, falta más compromiso de la gente. #ElCambioEnPrimera #PetroPresidenteEnPrimera #PetroYFranciaSonElCambio, el cambio también nos toca hacerlo a nosotros.	619	12.674	Si		{"choices": ["Miedo", "Incertidumbre"]}	2023-04-06T17:16:28.813450Z	1530970424217059329
2023-04-06T17:16:46.797471Z	1	Si	Si	2094	Esto me está doliendo más que cuando mi ex me puso los cuernos 😥😭💔 #PetroYFranciaSonElCambio	620	17.671	Si	Hay algo de ironía en la pregunta retórica	{"choices": ["Desagrado", "Tristeza"]}	2023-04-06T17:16:46.797440Z	1531044072432992256
2023-04-06T17:17:01.038336Z	1	Si	No	2095	@intiasprilla Y #PetroNuncaSeraPresidente indultado, empuño armas, tiene manchadas las manos de sangre, Uribe no es candidato chirrete.	621	13.965	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-06T17:17:01.038287Z	1530873903928729600
2023-04-06T17:17:10.722039Z	1	Si	No	2096	El tarjetón más triste que he visto en mi país, nadie digno... Ningún candidato que pueda hacer algo bueno con todo lo que conlleva ser presidente. #PetroNuncaSeráPresidente	622	9.394	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-06T17:17:10.721985Z	1530947145754451969
2023-04-09T19:49:41.346782Z	1	Si	No	2097	@Nickmm47 Y más cuándo la #SegundaVuelta cae en puente otra vez. Much@s prefieren vacacionar que ir a votar	799	2.6310000000000002	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-09T19:49:39.169804Z	1531072329706524673
2023-04-06T17:17:35.677104Z	1	Si		2098	“Lo que se disputa hoy es el cambio. Duque y su proyecto político ha sido derrotado. Lo que nos dice hoy la  votaciónes es que se acaba una era.  Pero ojo: hay cambios que son al vacío, que no son cambios, son suicidios” @petrogustavo    #SegundaVuelta	624	11.614	No			2023-04-06T17:17:35.677038Z	1531077853319766020
2023-04-06T17:17:42.056897Z	1	Si	No	2099	"Ni la corrupción, ni el hambre, ni la violencia, ni la ignorancia  se combaten con frases en tik tok". @petrogustavo  #segundavuelta	625	6.066	Si			2023-04-06T17:17:42.056860Z	1531081517224558592
2023-04-06T17:17:54.964756Z	1	Si	No	2100	Un adelanto es: Antes de la votación de segunda vuelta Rodolfito va a salir a pedir perdón a las mujeres ! Solo para ganar votos !   #SegundaVuelta #EsElMomentoDe #EleccionesColombia	626	12.57	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-06T17:17:54.964727Z	1531098546404999168
2023-04-06T17:18:12.136342Z	1	Si	No	2101	Somos como pendejos subiéndole el ánimo a Uribe, haciéndole creer que tiene más poder que el que tiene en verdad.  Debe estar feliz leyéndonos  #SegundaVuelta #PatriaBoba	627	16.862	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-06T17:18:12.136310Z	1531111141841469440
2023-04-06T17:19:09.806957Z	1	Si	No	2102	Con Tik Tok como su único recurso, Rodolfo hoy queda en #SegundaVuelta con Gustavo Petro. Un tipo q admira a Hitler, q no sabe que es Vinchada, q dice q todas las mujeres q juegan fútbol son putas y q las venezolanas son máquinas de hacer niños pobres. Me duele Colombia-	628	57.359	Si		{"choices": ["Asco", "Desagrado", "Tristeza"]}	2023-04-06T17:19:09.806927Z	1531126749303545857
2023-04-06T17:19:20.270307Z	1	Si	No	2103	Como carajos puede pasar alguien que ni siquiera conoce su propio país.  #SegundaVuelta #PetroPresidente2022	629	10.073	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-06T17:19:20.270270Z	1531158924908535809
2023-04-06T17:19:34.563319Z	1	Si	No	2104	Para petro y su pacto, el cambio no fué en primera, ni en segunda. #noalasmaquinariaspoliticas #SegundaVuelta #TodosConRodolfoHernandez	630	13.945	Si		Alegria	2023-04-06T17:19:34.563243Z	1531311290026807297
2023-04-06T17:19:51.742309Z	1	Si	No	2105	@QuinteroCalle Donde está el Quintero que iba a destrozar en urnas al Uribismo en Antioquia? ... Les salió el tiro por la culata y como era de esperarse, en urnas quedó demostrado que en esta tierra no son ni serán bienvenidos!  Ahora prepárense para la #SegundaVuelta y para perder de nuevo.	631	16.833	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-06T17:19:51.742276Z	1531386842070798337
2023-04-06T17:20:08.366967Z	1	Si	No	2106	@gusgomez1701 @6AMCaracol #LaPrimeraVueltaFue Una verdadera sorpresa en dónde quedó demostrado que la gente no se queda con nada ajeno	632	16.228	Si		{"choices": ["Agrado", "Sorpresa"]}	2023-04-06T17:20:08.366903Z	1531246527104049153
2023-04-06T17:20:26.680315Z	1	Si	Si	2107	#LaPrimeraVueltaFue  David Bushnell tituló su libro: Colombia, una nación a pesar de sí misma. ¿Estará llegando el punto de insostenibilidad de esa afirmación?	633	17.995	Si	Hay algo de ironía en la pregunta retórica	Desagrado	2023-04-06T17:20:26.680285Z	1531279299197775873
2023-04-06T17:20:39.029200Z	1	Si	No	2108	RH es un Trump + Mújica + Bukele  GP es un Correa + Maduro + AMLO  #LaPrimeraVueltaFue	634	12.069	Si		{"choices": ["Desagrado", "Odio"]}	2023-04-06T17:20:39.029166Z	1531392858611146752
2023-04-09T18:56:08.296832Z	1	Si	No	2109	#MiCandidatoEs @WRadioColombia El que tiene coherencia y un verdadero plan de gobierno. Gustavo Petro 👍🇨🇴🇨🇴🇨🇴	635	8.088	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:08.296733Z	1531578437286219777
2023-04-09T18:56:17.923421Z	1	Si	No	2110	#MiCandidatoEs el diferente, el frentero. NO quiero candidatos que deseen perpetuarse en el poder.	636	9.281	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:17.923395Z	1531583213839212545
2023-04-09T18:56:30.384937Z	1	Si	No	2111	@JuanPabloCalvas #MiCandidatoEs el que está recogiendo millones de votos y no el que está mendigando cientos.	637	12.163	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:30.384907Z	1531616316226179073
2023-04-09T18:56:40.778664Z	1	Si	No	2112	Gustavo Petro porque es el candidato más idóneo y conoce a Colombia y sabe lo que necesita y lo más importante: porque le creo. #MiCandidatoEs	638	10.114	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:40.778641Z	1531617313941749760
2023-04-09T18:56:47.676858Z	1	Si	No	2113	@WRadioColombia #MiCandidatoEs  PETRO    Para  un futuro  sin  odios	639	6.586	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:47.676828Z	1531619744385744897
2023-04-09T18:56:55.111277Z	1	Si	No	2114	#MiCandidatoEs El verdadero anti corrupción, el mejor programa de gobierno y con la mejor fórmula vice presidencial. Por eso en #LaPrimeraVueltaFue el ganador.  #PetroPresidente2022 🇨🇴❤️	640	7.139	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:56:55.111253Z	1531622652477054977
2023-04-09T18:57:13.948760Z	1	Si	No	2115	#MiCandidatoEs ninguno porqué en la mesa de votación en corferias me refundieron mi cédula el domingo	641	18.579	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-09T18:57:13.948735Z	1531629299119403008
2023-04-09T18:57:34.926843Z	1	Si	No	2116	#MiCandidatoEs el que realmente a puesto el pecho contra la corrupción y a metido preso a más de un político	642	20.642	Si		{"choices": ["Odio", "Confianza"]}	2023-04-09T18:57:34.926801Z	1531638496154341378
2023-04-09T18:57:52.365726Z	1	Si	No	2117	#MiCandidatoEs @petrogustavo lord Petrosky el cambio que necesita colombia, llevamos décadas en Polombia	643	17.11	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:57:52.365702Z	1531669340147355648
2023-04-09T18:58:16.208200Z	1	Si	No	2118	@AlmaGom72970689 Con el ingeniero tenemos la esperanza de elecciones que en cuatro años cambiamos... Pero con Petro sabemos cuándo comienza, pero no sabemos cuándo termina.  #MiCandidatoEs Rodolfo Hernández	644	23.547	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Admiración", "Miedo", "Confianza"]}	2023-04-09T18:58:16.208160Z	1531717548022108161
2023-04-09T18:58:27.699663Z	1	Si	No	2119	#MiCandidatoEs El de las propuestas innovadoras, el del cambio del odio por amor, el que empodera a la mujer, el que protege el agua y los paramos,	645	11.133	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T18:58:27.699612Z	1531757494091014144
2023-04-09T18:58:41.721633Z	1	Si	No	2120	creo que hubo #FraudeElectoral Pero la verdad que falta de seriedad por parte de los representantes del pacto historico, regar el rumor como si se tratara de un reality	646	13.73	Si		{"choices": ["Decepción", "Desagrado"]}	2023-04-09T18:58:41.721593Z	1531903570047643648
2023-04-09T18:58:58.442642Z	1	Si	No	2121	Como se puede probar que hay #FraudeElectoral?  Es posible un reconteo y que @petrogustavo sea presidente?  Así me dolería menos los resultados de las elecciones 😞	647	16.418	Si		{"choices": ["Decepción", "Desagrado", "Incertidumbre", "Tristeza"]}	2023-04-09T18:58:58.442601Z	1531908639115694080
2023-04-09T18:59:45.436256Z	1	Si	No	2122	Ganamos en primera y lo vamos a demostrar! Hoy han aparecido más de 1 millón de votos a favor del cambio! #FraudeElectoral #DespiertaColombia	648	16.118	Si		{"choices": ["Desagrado", "Confianza"]}	2023-04-09T18:59:45.436231Z	1531972903163641856
2023-04-09T19:00:00.147238Z	1	Si	No	2123	La única via para que no sea #FraudeElectoral es que gane el Zurdo Camuflado de Demócrata!!	649	14.361	Si		{"choices": ["Asco", "Desagrado", "Odio", "Incertidumbre"]}	2023-04-09T19:00:00.147186Z	1531975493184020480
2023-04-09T19:00:24.679437Z	1	Si	No	2124	@petrogustavo Petro por favor no te desgastes más con ese patán, mejor haz el reclamo en la registraduria, se sabe que ganamos en primera vuelta!!! #FraudeElectoral	650	24.128	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Desagrado", "Confianza"]}	2023-04-09T19:00:24.679277Z	1531988675143286788
2023-04-09T19:00:48.716377Z	1	Si	No	2125	#FraudeElectoral Hay que reclamar los votos que se robaron en el preconteo y con el software. El Fraude Electoral es un hecho, no una ficción. Lo hicieron los que dicen Petro Nunca Será Presidente.	651	23.736	Si		{"choices": ["Desagrado", "Confianza"]}	2023-04-09T19:00:48.716325Z	1532023417305718787
2023-04-09T19:01:00.097520Z	1	Si	No	2126	#FraudeElectoral O nos gobierna la inteligencia o a las patadas! Ojalá elijamos bien!	652	11.04	Si		{"choices": ["Ira", "Incertidumbre"]}	2023-04-09T19:01:00.097496Z	1532061146085474304
2023-04-09T19:01:29.962012Z	1	Si	No	2127	Pasó Petro de primero en primera pero los petristas siguen viéndolo como perdedor.  #FraudeElectoral	653	29.493	Si	No entiendo qué está diciendo		2023-04-09T19:01:29.961987Z	1532071216453799936
2023-04-09T19:01:59.952188Z	1	Si	Si	2128	@lcvelez #VelezPregunteleAPetro porque no han expulsado a @piedadcordoba del pacto de la picota y los dólares que traía para quien eran?	654	28.792	Si	Hay algo de ironía en la pregunta retórica	{"choices": ["Decepción", "Desagrado"]}	2023-04-09T19:01:59.952151Z	1532138197345619970
2023-04-09T19:02:15.408278Z	1	Si	No	2129	#ElVerdaderoCambioEs que los desgraciados que administran La Plata dejen de robarla.	655	15.018	Si		{"choices": ["Ira", "Odio"]}	2023-04-09T19:02:15.408235Z	1531978600769015808
2023-04-09T19:02:34.983642Z	1	Si	No	2130	#ElVerdaderoCambioEs Para empeorar:  PETRO- VENEZUELA. Para mejorar:  RODOLFO HERNÁNDEZ. OJO hay cambios malos y cambios buenos. Vota bien, vota: RODOLFO HERNÁNDEZ.	656	19.03	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Desagrado", "Odio", "Confianza"]}	2023-04-09T19:02:34.983615Z	1531980775721140225
2023-04-09T19:02:58.535320Z	1	Si	No	2131	@juanda158392211 Si, #ElVerdaderoCambioEs con Petro y Francia. Si, el problema es la ignorancia, que nos lleva a actuar como neanderthales No, no es el presidente que,  merecemos, de hecho, nos merecemos los dirigentes que tenemos, por qué los elegimos mal; pero, es el presidente que necesitamos.	657	23.308	Si		{"choices": ["Desagrado", "Incertidumbre", "Tristeza", "Confianza"]}	2023-04-09T19:02:58.535290Z	1531997600546701320
2023-04-09T19:03:22.792077Z	1	Si	No	2132	@lafm Petro es el político más tradicional y antiguo de Colombia y esta rodeado de lo peor de la clase política, en cambio Rodolfo si tiene independencia y si se rodea de buenos asesores y ministros independientes igual que él, es posible un buen gobierno  #ElVerdaderoCambioEs	658	23.982	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Asco", "Desagrado", "Agrado"]}	2023-04-09T19:03:22.792029Z	1532029527899119618
2023-04-09T19:03:43.396302Z	1	Si	No	2133	#creoencolombiapor la gente de buen corazón q madrugamos a trabajar todos los días. #CreoEnColombiaPor el campesino q no se rinde y día a día laboran por un mejor futuro. #CreoEnColombiaPor algún político q no sea tan corrupto y ayude a salir el país adelante.@WRadioColombia	659	20.225	Si		Confianza	2023-04-09T19:03:43.396253Z	1531961570435162113
2023-04-09T19:03:52.131861Z	1	Si	No	2134	#CreoEnColombiaPor Gustavo petro es la alternativa más viable para todos los colombiano por su visión de país y sobretodo por su idea de transformación energética (hay que entrar en la energía nuclear) @JuanPabloCalvas	660	8.427	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-09T19:03:52.131814Z	1531971908090183682
2023-04-09T19:04:00.961030Z	1	Si	No	2135	#CreoEnColombiaPor que ningun político puede desconocer sus instituciones, la demagogia no se puede consumir la inteligencia de los ciudadanos.	661	8.576	Si		Confianza	2023-04-09T19:04:00.960992Z	1531986899665035266
2023-04-09T19:04:35.520979Z	1	Si	No	2136	Aparece una encuesta donde pierden y ya gritan fraude ??? y tan calladitos las elecciones pasadas cuando les apareció por arte de magia muchos votos. En fin la hipocresía. #Colombia el #Antipetrismo cada día más fuerte.	662	34.201	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-09T19:04:35.520934Z	1532055250097561603
2023-04-09T19:04:51.945512Z	1	Si	No	2137	#mesumoa votar por Petro , la señora Angelica con lo que hace, ha aprendido las mañas de chantajeo para tener contenta a su mujer, que horror	663	16.16	Si		{"choices": ["Asco", "Desagrado", "Odio"]}	2023-04-09T19:04:51.945487Z	1532407230569582594
2023-04-09T19:05:02.331239Z	1	Si	No	2138	Imaginen el 19 de Junio las fotos de @MariaFdaCabal y @JERobledo votando por el mismo candidato..... Que triste ver a tan brillante Senador.  #MeSumoA	664	10.123	Si		{"choices": ["Decepción", "Tristeza"]}	2023-04-09T19:05:02.331188Z	1532441041982345217
2023-04-09T19:05:12.529222Z	1	Si	No	2139	#ColombiaNecesita un gobierno que apoye al colombiano, por eso la mayoria migra a otros paises con mejor calidad de vida. cientificos, deportistas, preparados se van de aca a cumplir sus sueños y crear progreso en otros paises.	665	9.883	Si		{"choices": ["Decepción", "Tristeza"]}	2023-04-09T19:05:12.529174Z	1532329618690265088
2023-04-09T19:05:25.225404Z	1	Si	No	2140	Sí pillan que BOBOLFO da el salario es decir mete 3 para sacar 20 no nos dejemos meter los dedos a la boca.#ColombiaNecesita	666	12.404	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-09T19:05:25.225338Z	1532335571896516608
2023-04-09T19:05:40.959691Z	1	Si		2141	#ColombiaNecesita librar de asesores, estudios de los estudios, componendas, otros sí del contrato, sobre costos, maestros que no saben ni multiplicar, y dejar de pensar que el estado es el papa!	667	15.515	Si		{"choices": ["Asco", "Desagrado", "Confianza"]}	2023-04-09T19:05:40.959662Z	1532341971901206528
2023-04-09T19:06:02.268458Z	1	Si	No	2142	#ColombiaNecesita  A @AngelicaLozanoC Evade las acusaciones sobre corrupción contra el Ingeniero, acusando a Petro de guevonadas menos relevantes, luego simula que se le cayó la llamada y cuelga. El @PartidoVerdeCoL va como por el mismo rumbo del Partido Liberal, a corto plazo.	668	20.974	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-09T19:06:02.268431Z	1532352095868833798
2023-04-09T19:06:13.603664Z	1	Si	No	2143	#ColombiaNecesita un cambio sin corrupción y es con el único que conoce al país y al mundo ese es Pacto histórico	669	11.05	Si		Confianza	2023-04-09T19:06:13.603617Z	1532352882758012928
2023-04-09T19:06:26.142459Z	1	Si	No	2144	#ColombiaNecesita que se deje a un lado el acoso que muchos están viviendo por expresar su intención de voto, con mensajes ofensivos y denigrantes.	670	12.246	Si		{"choices": ["Desagrado", "Tristeza", "Confianza"]}	2023-04-09T19:06:26.142427Z	1532354282963476485
2023-04-09T19:06:36.945282Z	1	Si	No	2145	#ColombiaNecesita que @WRadioColombia No cierre los Micrófonos. Siempre que la gente expresa su indignación en el #, cobardemente cierran los micrófonos.  Realmente les importa un culo el futuro del país. ¡Se burlan de todos!  Decepción y Tristeza, por mi pueblo manipulado.	671	10.507	Si		{"choices": ["Decepción", "Tristeza"]}	2023-04-09T19:06:36.945220Z	1532367096834887681
2023-04-09T19:06:49.241816Z	1	Si	No	2146	#triviaculturizando Test de personalidad múltiple asociado a megalomanía.  #ColombiaNecesita	672	12.011	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-09T19:06:49.241772Z	1532368748656599042
2023-04-09T19:06:57.607419Z	1	Si	No	2147	#ColombiaNecesita un presidente estadista, que conozca el país, con propuestas claras y sobre todo que no sea vulgar.	673	8.026	Si		Confianza	2023-04-09T19:06:57.607353Z	1532379398313238528
2023-04-09T19:07:15.933756Z	1		No	2148	#ColombiaNecesita #MeSumoA Como no vamos a estar polarizados, si este país es de los más desiguales del mundo. En español: aquí hay gente con muchísima plata, y otros que tienen nada. Y en el medio están los electores del profe de @sergio_fajardo, lucrándose de un lado u otro.	674	17.969	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-09T19:07:15.933695Z	1532428856879108097
