updated_at	relevancia	created_at	lead_time	answer	emocion	ironia	sentimento	annotation_id	id	tweet_id	annotator	text
2023-03-17T15:00:48.435037Z	Si	2023-03-17T15:00:48.434959Z	8.592		Si	No	Desagrado	609	2095	1530873903928729600	1	@intiasprilla Y #PetroNuncaSeraPresidente indultado, empuño armas, tiene manchadas las manos de sangre, Uribe no es candidato chirrete.
2023-03-17T15:00:55.716311Z	Si	2023-03-17T15:00:55.716209Z	6.768		Si	No	Decepción	610	2096	1530947145754451969	1	El tarjetón más triste que he visto en mi país, nadie digno... Ningún candidato que pueda hacer algo bueno con todo lo que conlleva ser presidente. #PetroNuncaSeráPresidente
2023-03-17T15:01:00.401072Z	Si	2023-03-17T15:01:00.400990Z	4.233		Si	No	Decepción	611	2097	1531072329706524673	1	@Nickmm47 Y más cuándo la #SegundaVuelta cae en puente otra vez. Much@s prefieren vacacionar que ir a votar
2023-03-17T15:01:10.577871Z	Si	2023-03-17T15:01:10.577826Z	9.724		No			612	2098	1531077853319766020	1	“Lo que se disputa hoy es el cambio. Duque y su proyecto político ha sido derrotado. Lo que nos dice hoy la  votaciónes es que se acaba una era.  Pero ojo: hay cambios que son al vacío, que no son cambios, son suicidios” @petrogustavo    #SegundaVuelta
2023-03-17T15:01:17.354673Z	Si	2023-03-17T15:01:17.354632Z	6.376		No			613	2099	1531081517224558592	1	"Ni la corrupción, ni el hambre, ni la violencia, ni la ignorancia  se combaten con frases en tik tok". @petrogustavo  #segundavuelta
2023-03-17T15:01:28.378740Z	Si	2023-03-17T15:01:28.378657Z	10.599		Si	No	Desagrado	614	2100	1531098546404999168	1	Un adelanto es: Antes de la votación de segunda vuelta Rodolfito va a salir a pedir perdón a las mujeres ! Solo para ganar votos !   #SegundaVuelta #EsElMomentoDe #EleccionesColombia
2023-03-17T15:01:34.241081Z	Si	2023-03-17T15:01:34.241036Z	5.419		Si	No	Decepción	615	2101	1531111141841469440	1	Somos como pendejos subiéndole el ánimo a Uribe, haciéndole creer que tiene más poder que el que tiene en verdad.  Debe estar feliz leyéndonos  #SegundaVuelta #PatriaBoba
2023-03-17T15:01:45.697979Z	Si	2023-03-17T15:01:45.697887Z	11.032		Si	No	{"choices": ["Decepción", "Tristeza"]}	616	2102	1531126749303545857	1	Con Tik Tok como su único recurso, Rodolfo hoy queda en #SegundaVuelta con Gustavo Petro. Un tipo q admira a Hitler, q no sabe que es Vinchada, q dice q todas las mujeres q juegan fútbol son putas y q las venezolanas son máquinas de hacer niños pobres. Me duele Colombia-
2023-03-17T15:01:53.163964Z	Si	2023-03-17T15:01:53.163928Z	6.989		Si	No	{"choices": ["Decepción", "Sorpresa"]}	617	2103	1531158924908535809	1	Como carajos puede pasar alguien que ni siquiera conoce su propio país.  #SegundaVuelta #PetroPresidente2022
2023-03-17T15:02:01.065206Z	Si	2023-03-17T15:02:01.065124Z	7.479		Si	No	Desagrado	618	2104	1531311290026807297	1	Para petro y su pacto, el cambio no fué en primera, ni en segunda. #noalasmaquinariaspoliticas #SegundaVuelta #TodosConRodolfoHernandez
2023-03-17T15:02:12.654791Z	Si	2023-03-17T15:02:12.654749Z	11.118		Si	No	{"choices": ["Desagrado", "Confianza"]}	619	2105	1531386842070798337	1	@QuinteroCalle Donde está el Quintero que iba a destrozar en urnas al Uribismo en Antioquia? ... Les salió el tiro por la culata y como era de esperarse, en urnas quedó demostrado que en esta tierra no son ni serán bienvenidos!  Ahora prepárense para la #SegundaVuelta y para perder de nuevo.
2023-03-17T15:02:20.391222Z	Si	2023-03-17T15:02:20.391139Z	7.319		Si	No	Sorpresa	620	2106	1531246527104049153	1	@gusgomez1701 @6AMCaracol #LaPrimeraVueltaFue Una verdadera sorpresa en dónde quedó demostrado que la gente no se queda con nada ajeno
2023-03-17T15:02:30.602156Z	Si	2023-03-17T15:02:30.602069Z	9.665		No			621	2107	1531279299197775873	1	#LaPrimeraVueltaFue  David Bushnell tituló su libro: Colombia, una nación a pesar de sí misma. ¿Estará llegando el punto de insostenibilidad de esa afirmación?
2023-03-17T15:02:43.787941Z	Si	2023-03-17T15:02:43.787901Z	12.672		No			622	2108	1531392858611146752	1	RH es un Trump + Mújica + Bukele  GP es un Correa + Maduro + AMLO  #LaPrimeraVueltaFue
2023-03-17T15:02:47.888154Z	Si	2023-03-17T15:02:47.888115Z	3.655		Si	No	Confianza	623	2109	1531578437286219777	1	#MiCandidatoEs @WRadioColombia El que tiene coherencia y un verdadero plan de gobierno. Gustavo Petro 👍🇨🇴🇨🇴🇨🇴
2023-03-17T15:02:58.105086Z	Si	2023-03-17T15:02:58.105040Z	9.816		Si	No	Desagrado	624	2110	1531583213839212545	1	#MiCandidatoEs el diferente, el frentero. NO quiero candidatos que deseen perpetuarse en el poder.
2023-03-17T15:03:07.334921Z	Si	2023-03-17T15:03:07.334840Z	8.73		Si	No	{"choices": ["Desagrado", "Confianza"]}	625	2111	1531616316226179073	1	@JuanPabloCalvas #MiCandidatoEs el que está recogiendo millones de votos y no el que está mendigando cientos.
2023-03-17T15:03:15.034026Z	Si	2023-03-17T15:03:15.033944Z	7.205		Si	No	{"choices": ["Admiración", "Confianza"]}	626	2112	1531617313941749760	1	Gustavo Petro porque es el candidato más idóneo y conoce a Colombia y sabe lo que necesita y lo más importante: porque le creo. #MiCandidatoEs
2023-03-17T15:03:17.820066Z	Si	2023-03-17T15:03:17.819983Z	2.235		Si	No	Confianza	627	2113	1531619744385744897	1	@WRadioColombia #MiCandidatoEs  PETRO    Para  un futuro  sin  odios
2023-03-17T15:03:25.621846Z	Si	2023-03-17T15:03:25.621807Z	7.37		Si	No	{"choices": ["Admiración", "Confianza"]}	628	2114	1531622652477054977	1	#MiCandidatoEs El verdadero anti corrupción, el mejor programa de gobierno y con la mejor fórmula vice presidencial. Por eso en #LaPrimeraVueltaFue el ganador.  #PetroPresidente2022 🇨🇴❤️
2023-03-17T15:03:33.999456Z	Si	2023-03-17T15:03:33.999373Z	7.985		Si	No	Decepción	629	2115	1531629299119403008	1	#MiCandidatoEs ninguno porqué en la mesa de votación en corferias me refundieron mi cédula el domingo
2023-03-17T15:03:42.707376Z	Si	2023-03-17T15:03:42.707333Z	8.29		Si	No	Admiración	630	2116	1531638496154341378	1	#MiCandidatoEs el que realmente a puesto el pecho contra la corrupción y a metido preso a más de un político
2023-03-17T15:03:50.325239Z	Si	2023-03-17T15:03:50.325130Z	7.165		Si	No	Confianza	631	2117	1531669340147355648	1	#MiCandidatoEs @petrogustavo lord Petrosky el cambio que necesita colombia, llevamos décadas en Polombia
2023-03-17T15:04:07.649332Z	Si	2023-03-17T15:04:07.649246Z	16.886		Si	No	{"choices": ["Desagrado", "Miedo", "Confianza"]}	632	2118	1531717548022108161	1	@AlmaGom72970689 Con el ingeniero tenemos la esperanza de elecciones que en cuatro años cambiamos... Pero con Petro sabemos cuándo comienza, pero no sabemos cuándo termina.  #MiCandidatoEs Rodolfo Hernández
2023-03-17T15:04:15.287519Z	Si	2023-03-17T15:04:15.287470Z	7.187		Si	No	{"choices": ["Admiración", "Confianza"]}	633	2119	1531757494091014144	1	#MiCandidatoEs El de las propuestas innovadoras, el del cambio del odio por amor, el que empodera a la mujer, el que protege el agua y los paramos,
2023-03-17T15:04:26.106849Z	Si	2023-03-17T15:04:26.106743Z	10.378		Si	No	Decepción	634	2120	1531903570047643648	1	creo que hubo #FraudeElectoral Pero la verdad que falta de seriedad por parte de los representantes del pacto historico, regar el rumor como si se tratara de un reality
2023-03-17T15:06:40.016812Z	Si	2023-03-17T15:06:40.016695Z	19.675		Si	No	Decepción	635	2121	1531908639115694080	1	Como se puede probar que hay #FraudeElectoral?  Es posible un reconteo y que @petrogustavo sea presidente?  Así me dolería menos los resultados de las elecciones 😞
2023-03-17T15:07:03.054005Z	Si	2023-03-17T15:07:03.053923Z	22.5		Si	No	{"choices": ["Ira", "Desagrado"]}	636	2122	1531972903163641856	1	Ganamos en primera y lo vamos a demostrar! Hoy han aparecido más de 1 millón de votos a favor del cambio! #FraudeElectoral #DespiertaColombia
2023-03-17T15:07:08.239597Z	Si	2023-03-17T15:07:08.239516Z	4.758		Si	No	Asco	637	2123	1531975493184020480	1	La única via para que no sea #FraudeElectoral es que gane el Zurdo Camuflado de Demócrata!!
2023-03-17T15:07:20.889647Z	Si	2023-03-17T15:07:20.889565Z	12.259		Si	No	Confianza	638	2124	1531988675143286788	1	@petrogustavo Petro por favor no te desgastes más con ese patán, mejor haz el reclamo en la registraduria, se sabe que ganamos en primera vuelta!!! #FraudeElectoral
2023-03-17T15:07:36.322195Z	Si	2023-03-17T15:07:36.322156Z	14.973		Si	No	Incertidumbre	639	2125	1532023417305718787	1	#FraudeElectoral Hay que reclamar los votos que se robaron en el preconteo y con el software. El Fraude Electoral es un hecho, no una ficción. Lo hicieron los que dicen Petro Nunca Será Presidente.
2023-03-17T15:07:43.899083Z	Si	2023-03-17T15:07:43.898963Z	7.124		Si	No	Incertidumbre	640	2126	1532061146085474304	1	#FraudeElectoral O nos gobierna la inteligencia o a las patadas! Ojalá elijamos bien!
2023-03-17T15:07:52.503230Z	Si	2023-03-17T15:07:52.503185Z	8.123		Si	No	Desagrado	641	2127	1532071216453799936	1	Pasó Petro de primero en primera pero los petristas siguen viéndolo como perdedor.  #FraudeElectoral
2023-03-17T15:07:57.918326Z	Si	2023-03-17T15:07:57.918230Z	4.932		Si	No	Desagrado	642	2128	1532138197345619970	1	@lcvelez #VelezPregunteleAPetro porque no han expulsado a @piedadcordoba del pacto de la picota y los dólares que traía para quien eran?
2023-03-17T15:08:02.914400Z	Si	2023-03-17T15:08:02.914319Z	4.515		Si	No	{"choices": ["Decepción", "Desagrado"]}	643	2129	1531978600769015808	1	#ElVerdaderoCambioEs que los desgraciados que administran La Plata dejen de robarla.
2023-03-17T15:08:11.949231Z	Si	2023-03-17T15:08:11.949188Z	8.538		Si	No	{"choices": ["Desagrado", "Miedo", "Confianza"]}	644	2130	1531980775721140225	1	#ElVerdaderoCambioEs Para empeorar:  PETRO- VENEZUELA. Para mejorar:  RODOLFO HERNÁNDEZ. OJO hay cambios malos y cambios buenos. Vota bien, vota: RODOLFO HERNÁNDEZ.
2023-03-17T15:08:25.333124Z	Si	2023-03-17T15:08:25.333044Z	12.949		Si	No	Confianza	645	2131	1531997600546701320	1	@juanda158392211 Si, #ElVerdaderoCambioEs con Petro y Francia. Si, el problema es la ignorancia, que nos lleva a actuar como neanderthales No, no es el presidente que,  merecemos, de hecho, nos merecemos los dirigentes que tenemos, por qué los elegimos mal; pero, es el presidente que necesitamos.
2023-03-17T15:08:35.631544Z	Si	2023-03-17T15:08:35.631505Z	9.846		Si	No	{"choices": ["Desagrado", "Confianza"]}	646	2132	1532029527899119618	1	@lafm Petro es el político más tradicional y antiguo de Colombia y esta rodeado de lo peor de la clase política, en cambio Rodolfo si tiene independencia y si se rodea de buenos asesores y ministros independientes igual que él, es posible un buen gobierno  #ElVerdaderoCambioEs
2023-03-17T15:08:44.144325Z	Si	2023-03-17T15:08:44.144286Z	8.026		Si	No	Confianza	647	2133	1531961570435162113	1	#creoencolombiapor la gente de buen corazón q madrugamos a trabajar todos los días. #CreoEnColombiaPor el campesino q no se rinde y día a día laboran por un mejor futuro. #CreoEnColombiaPor algún político q no sea tan corrupto y ayude a salir el país adelante.@WRadioColombia
2023-03-17T18:04:38.780840Z	Si	2023-03-17T18:04:38.780763Z	10554.208		Si	No	Confianza	648	2134	1531971908090183682	1	#CreoEnColombiaPor Gustavo petro es la alternativa más viable para todos los colombiano por su visión de país y sobretodo por su idea de transformación energética (hay que entrar en la energía nuclear) @JuanPabloCalvas
2023-03-17T18:04:47.895492Z	Si	2023-03-17T18:04:47.895406Z	8.646		Si	No	Desagrado	649	2135	1531986899665035266	1	#CreoEnColombiaPor que ningun político puede desconocer sus instituciones, la demagogia no se puede consumir la inteligencia de los ciudadanos.
2023-03-17T18:04:58.661597Z	Si	2023-03-17T18:04:58.661520Z	10.331		Si	No	Desagrado	650	2136	1532055250097561603	1	Aparece una encuesta donde pierden y ya gritan fraude ??? y tan calladitos las elecciones pasadas cuando les apareció por arte de magia muchos votos. En fin la hipocresía. #Colombia el #Antipetrismo cada día más fuerte.
2023-03-17T18:05:06.491551Z	Si	2023-03-17T18:05:06.491508Z	7.388		Si	No	{"choices": ["Desagrado", "Confianza"]}	651	2137	1532407230569582594	1	#mesumoa votar por Petro , la señora Angelica con lo que hace, ha aprendido las mañas de chantajeo para tener contenta a su mujer, que horror
2023-03-22T15:51:29.087902Z	Si	2023-03-22T15:51:29.087819Z	9.58		Si	No	Decepción	652	2138	1532441041982345217	1	Imaginen el 19 de Junio las fotos de @MariaFdaCabal y @JERobledo votando por el mismo candidato..... Que triste ver a tan brillante Senador.  #MeSumoA
2023-03-22T15:51:40.393746Z	Si	2023-03-22T15:51:40.393669Z	10.937		Si	No	{"choices": ["Decepción", "Tristeza"]}	653	2139	1532329618690265088	1	#ColombiaNecesita un gobierno que apoye al colombiano, por eso la mayoria migra a otros paises con mejor calidad de vida. cientificos, deportistas, preparados se van de aca a cumplir sus sueños y crear progreso en otros paises.
2023-03-22T15:51:51.596047Z	Si	2023-03-22T15:51:51.595945Z	10.832		Si	No	{"choices": ["Ira", "Desagrado"]}	654	2140	1532335571896516608	1	Sí pillan que BOBOLFO da el salario es decir mete 3 para sacar 20 no nos dejemos meter los dedos a la boca.#ColombiaNecesita
2023-03-22T15:52:05.408538Z	Si	2023-03-22T15:52:05.408450Z	13.471		Si	No	Desagrado	655	2141	1532341971901206528	1	#ColombiaNecesita librar de asesores, estudios de los estudios, componendas, otros sí del contrato, sobre costos, maestros que no saben ni multiplicar, y dejar de pensar que el estado es el papa!
2023-03-22T15:52:15.746836Z	Si	2023-03-22T15:52:15.746753Z	9.956		Si	No	Desagrado	656	2142	1532352095868833798	1	#ColombiaNecesita  A @AngelicaLozanoC Evade las acusaciones sobre corrupción contra el Ingeniero, acusando a Petro de guevonadas menos relevantes, luego simula que se le cayó la llamada y cuelga. El @PartidoVerdeCoL va como por el mismo rumbo del Partido Liberal, a corto plazo.
2023-03-22T15:52:21.808706Z	Si	2023-03-22T15:52:21.808639Z	5.732		Si	No	{"choices": ["Desagrado", "Confianza"]}	657	2143	1532352882758012928	1	#ColombiaNecesita un cambio sin corrupción y es con el único que conoce al país y al mundo ese es Pacto histórico
2023-03-22T15:52:30.531276Z	Si	2023-03-22T15:52:30.531196Z	8.38		Si	No	{"choices": ["Ira", "Desagrado"]}	658	2144	1532354282963476485	1	#ColombiaNecesita que se deje a un lado el acoso que muchos están viviendo por expresar su intención de voto, con mensajes ofensivos y denigrantes.
2023-03-22T15:52:40.362266Z	Si	2023-03-22T15:52:40.362177Z	9.483		Si	No	{"choices": ["Ira", "Decepción", "Desagrado"]}	659	2145	1532367096834887681	1	#ColombiaNecesita que @WRadioColombia No cierre los Micrófonos. Siempre que la gente expresa su indignación en el #, cobardemente cierran los micrófonos.  Realmente les importa un culo el futuro del país. ¡Se burlan de todos!  Decepción y Tristeza, por mi pueblo manipulado.
2023-03-22T15:53:41.705788Z	No	2023-03-22T15:53:41.705673Z	61.008					660	2146	1532368748656599042	1	#triviaculturizando Test de personalidad múltiple asociado a megalomanía.  #ColombiaNecesita
2023-03-22T15:53:55.396237Z	Si	2023-03-22T15:53:55.396156Z	13.279		No			661	2147	1532379398313238528	1	#ColombiaNecesita un presidente estadista, que conozca el país, con propuestas claras y sobre todo que no sea vulgar.
2023-03-22T15:54:12.879950Z	Si	2023-03-22T15:54:12.879910Z	17.138		Si	No	{"choices": ["Decepción", "Desagrado"]}	662	2148	1532428856879108097	1	#ColombiaNecesita #MeSumoA Como no vamos a estar polarizados, si este país es de los más desiguales del mundo. En español: aquí hay gente con muchísima plata, y otros que tienen nada. Y en el medio están los electores del profe de @sergio_fajardo, lucrándose de un lado u otro.
2023-03-22T15:54:21.388270Z	Si	2023-03-22T15:54:21.388188Z	8.145		Si	No	{"choices": ["Desagrado", "Confianza"]}	663	2149	1532169002046443521	1	@ghitis ¡Que porquería! Todos esos lagartos 🐊 dizque buscando el cambio y son los mismos con las mismas, para continuar desfalcando nuestro país….Necesitamos urgente a #RodolfoPresidente2022
2023-03-22T15:54:53.830117Z	Si	2023-03-22T15:54:53.830074Z	32.123		Si	No	{"choices": ["Desagrado", "Confianza"]}	664	2150	1532341243748962309	1	@MafeCarrascal Precisamente por lo que indica es que #PetroNuncaSeráPresidente porque el futuro de Colombia no puede quedar en manos del victimario, que por décadas ha buscado nuestra destrucción.  #RodolfoPresidente2022 porque lejos de la SocialBacanería, si es el verdadero Cambio para el país
2023-03-22T15:55:04.190588Z	Si	2023-03-22T15:55:04.190502Z	10.054		Si	No	Asco	665	2151	1532367556081762305	1	Insultos, agravios, mentiras, lo mismo de siempre por parte de la izquierda, llevan toda su vida intentando destruir la democracia  11 mm dijimos NO el 29 y el 19 seremos más de 12 mm   #RodolfoPresidente2022
2023-03-22T15:55:11.174169Z	Si	2023-03-22T15:55:11.174121Z	6.5		Si	No	{"choices": ["Ira", "Asco"]}	666	2152	1532318762942218240	1	#UnaPreguntaParaPetroFM por que ir a RCN (Radio Cadena Nazi) a escuchar una caterba de periodismo lame suelas que no aportan nada??? A ESA GENTE SE LE DEBE TRATAR COMO LO QUE SON!!
2023-03-22T15:55:25.985784Z	Si	2023-03-22T15:55:25.985746Z	14.482		Si	No	Desagrado	667	2153	1532335740926951425	1	#UnaPreguntaParaPetroFm cual es el miedo candidato?? Puede traer (pastel o copia si quiere) Pero no salga huyendo eso es de cobardes  @lafm  @darcyquinnr  @calderonwiliams
2023-03-22T15:55:36.009272Z	Si	2023-03-22T15:55:36.009180Z	9.674		Si	No	Desagrado	668	2154	1532440171693674497	1	@FicoGutierrez Colombia te dijo QUE NO! vaya a llorar y dejé la lamboneria a ver si le dan un cargo público.. en el futuro gobierno de los corruptos de Hernández, si llega... #UnaPreguntaParaPetroFM le daría algún cargo al patético este? " Embajador en Cuba"
2023-03-22T15:55:42.397738Z	Si	2023-03-22T15:55:42.397700Z	6.034		Si	No	Desagrado	669	2155	1532484811096563712	1	- ¿Por qué no va a votar por Rodolfo? - Lo apoya Cabal.  - Ya?  Sí, ya.   #UnaPreguntaParaPetroFm
2023-03-22T15:55:52.820404Z	Si	2023-03-22T15:55:52.820363Z	10.103		No			670	2156	1532150699022221313	1	#FraudeElectoral   Me gustaría que me contaran quienes fueron jurados de mesa y testigos/as electorales, ¿Cuánto se demoraron para tener listos los E 14, y entregarlos para la transmisión de datos?  #EleccionesColombia
2023-03-22T15:56:05.394806Z	Si	2023-03-22T15:56:05.394767Z	12.246		Si	No	{"choices": ["Ira", "Incertidumbre"]}	671	2157	1532169708845375488	1	#FraudeElectoral NO PODEMOS PERMITIR QUE HAYA SEGUNDA VUELTA PUES GUSTAVO PETRO YA GANÓ EN LA PRIMERA, PETRO PRESIDENTE! "Copie y pegue" #FraudeElectoral
2023-03-22T15:56:11.848209Z	Si	2023-03-22T15:56:11.848129Z	6.123		Si	No	Desagrado	672	2158	1532211402802352128	1	Por qué Rodolfo no muestra a sus hijos? Le quitan votos? Ya la gente sabe la clase personas que creo el viejito, votar por ellos es un #FraudeElectoral
