sentimento	created_at	emocion	annotator	lead_time	relevancia	updated_at	annotation_id	text	tweet_id	ironia	id
Decepción	2023-03-29T21:37:02.037608Z	Si	1	10.693	Si	2023-03-29T21:37:02.037646Z	601	El tarjetón más triste que he visto en mi país, nadie digno... Ningún candidato que pueda hacer algo bueno con todo lo que conlleva ser presidente. #PetroNuncaSeráPresidente	1530947145754451969	No	4094
Decepción	2023-03-29T21:37:12.700572Z	Si	1	10.287	Si	2023-03-29T21:37:12.700612Z	602	@Nickmm47 Y más cuándo la #SegundaVuelta cae en puente otra vez. Much@s prefieren vacacionar que ir a votar	1531072329706524673	No	4095
Incertidumbre	2023-03-29T21:37:35.118400Z	Si	1	22.01	Si	2023-03-29T21:37:35.118463Z	603	“Lo que se disputa hoy es el cambio. Duque y su proyecto político ha sido derrotado. Lo que nos dice hoy la  votaciónes es que se acaba una era.  Pero ojo: hay cambios que son al vacío, que no son cambios, son suicidios” @petrogustavo    #SegundaVuelta	1531077853319766020	No	4096
Desagrado	2023-03-29T21:37:45.847202Z	Si	1	10.298	Si	2023-03-29T21:37:45.847261Z	604	"Ni la corrupción, ni el hambre, ni la violencia, ni la ignorancia  se combaten con frases en tik tok". @petrogustavo  #segundavuelta	1531081517224558592	No	4097
Desagrado	2023-03-29T21:37:56.953266Z	Si	1	10.649	Si	2023-03-29T21:37:56.953310Z	605	Un adelanto es: Antes de la votación de segunda vuelta Rodolfito va a salir a pedir perdón a las mujeres ! Solo para ganar votos !   #SegundaVuelta #EsElMomentoDe #EleccionesColombia	1531098546404999168	Si	4098
{"choices": ["Ira", "Decepción"]}	2023-03-29T21:38:09.168847Z	Si	1	11.82	Si	2023-03-29T21:38:09.168893Z	606	Somos como pendejos subiéndole el ánimo a Uribe, haciéndole creer que tiene más poder que el que tiene en verdad.  Debe estar feliz leyéndonos  #SegundaVuelta #PatriaBoba	1531111141841469440	No	4099
{"choices": ["Ira", "Tristeza"]}	2023-03-29T21:38:26.841559Z	Si	1	17.276	Si	2023-03-29T21:38:26.841598Z	607	Con Tik Tok como su único recurso, Rodolfo hoy queda en #SegundaVuelta con Gustavo Petro. Un tipo q admira a Hitler, q no sabe que es Vinchada, q dice q todas las mujeres q juegan fútbol son putas y q las venezolanas son máquinas de hacer niños pobres. Me duele Colombia-	1531126749303545857	No	4100
{"choices": ["Ira", "Tristeza"]}	2023-03-29T21:38:36.548945Z	Si	1	9.268	Si	2023-03-29T21:38:36.548980Z	608	Como carajos puede pasar alguien que ni siquiera conoce su propio país.  #SegundaVuelta #PetroPresidente2022	1531158924908535809	No	4101
Desagrado	2023-03-29T21:38:51.188069Z	Si	1	14.238	Si	2023-03-29T21:38:51.188105Z	609	Para petro y su pacto, el cambio no fué en primera, ni en segunda. #noalasmaquinariaspoliticas #SegundaVuelta #TodosConRodolfoHernandez	1531311290026807297	Si	4102
Desagrado	2023-03-29T21:39:10.609640Z	Si	1	19.007	Si	2023-03-29T21:39:10.609714Z	610	@QuinteroCalle Donde está el Quintero que iba a destrozar en urnas al Uribismo en Antioquia? ... Les salió el tiro por la culata y como era de esperarse, en urnas quedó demostrado que en esta tierra no son ni serán bienvenidos!  Ahora prepárense para la #SegundaVuelta y para perder de nuevo.	1531386842070798337	Si	4103
Sorpresa	2023-03-29T21:39:30.820075Z	Si	1	19.808	Si	2023-03-29T21:39:30.820115Z	611	@gusgomez1701 @6AMCaracol #LaPrimeraVueltaFue Una verdadera sorpresa en dónde quedó demostrado que la gente no se queda con nada ajeno	1531246527104049153	No	4104
	2023-03-29T21:39:45.167861Z	No	1	13.932	Si	2023-03-29T21:39:45.167914Z	612	#LaPrimeraVueltaFue  David Bushnell tituló su libro: Colombia, una nación a pesar de sí misma. ¿Estará llegando el punto de insostenibilidad de esa afirmación?	1531279299197775873		4105
	2023-03-29T21:40:01.066770Z	No	1	15.483	Si	2023-03-29T21:40:01.066831Z	613	RH es un Trump + Mújica + Bukele  GP es un Correa + Maduro + AMLO  #LaPrimeraVueltaFue	1531392858611146752		4106
Confianza	2023-03-29T21:40:07.542985Z	Si	1	6.052	Si	2023-03-29T21:40:07.543027Z	614	#MiCandidatoEs @WRadioColombia El que tiene coherencia y un verdadero plan de gobierno. Gustavo Petro 👍🇨🇴🇨🇴🇨🇴	1531578437286219777	No	4107
Incertidumbre	2023-03-29T21:40:23.669478Z	Si	1	15.703	Si	2023-03-29T21:40:23.669516Z	615	#MiCandidatoEs el diferente, el frentero. NO quiero candidatos que deseen perpetuarse en el poder.	1531583213839212545	No	4108
Confianza	2023-03-29T21:40:38.853147Z	Si	1	14.778	Si	2023-03-29T21:40:38.853228Z	616	@JuanPabloCalvas #MiCandidatoEs el que está recogiendo millones de votos y no el que está mendigando cientos.	1531616316226179073	No	4109
Confianza	2023-03-29T21:40:45.167976Z	Si	1	5.9	Si	2023-03-29T21:40:45.168025Z	617	Gustavo Petro porque es el candidato más idóneo y conoce a Colombia y sabe lo que necesita y lo más importante: porque le creo. #MiCandidatoEs	1531617313941749760	No	4110
Confianza	2023-03-29T21:40:50.282532Z	Si	1	4.704	Si	2023-03-29T21:40:50.282581Z	618	@WRadioColombia #MiCandidatoEs  PETRO    Para  un futuro  sin  odios	1531619744385744897	No	4111
Confianza	2023-03-29T21:40:57.362210Z	Si	1	6.668	Si	2023-03-29T21:40:57.362243Z	619	#MiCandidatoEs El verdadero anti corrupción, el mejor programa de gobierno y con la mejor fórmula vice presidencial. Por eso en #LaPrimeraVueltaFue el ganador.  #PetroPresidente2022 🇨🇴❤️	1531622652477054977	No	4112
Ira	2023-03-29T21:41:14.914544Z	Si	1	17.152	Si	2023-03-29T21:41:14.914584Z	620	#MiCandidatoEs ninguno porqué en la mesa de votación en corferias me refundieron mi cédula el domingo	1531629299119403008	No	4113
Confianza	2023-03-29T21:41:22.690176Z	Si	1	7.371	Si	2023-03-29T21:41:22.690228Z	621	#MiCandidatoEs el que realmente a puesto el pecho contra la corrupción y a metido preso a más de un político	1531638496154341378	No	4114
{"choices": ["Desagrado", "Confianza"]}	2023-03-29T21:41:34.175091Z	Si	1	11.083	Si	2023-03-29T21:41:34.175125Z	622	#MiCandidatoEs @petrogustavo lord Petrosky el cambio que necesita colombia, llevamos décadas en Polombia	1531669340147355648	No	4115
Miedo	2023-03-29T21:41:52.545033Z	Si	1	17.939	Si	2023-03-29T21:41:52.545107Z	623	@AlmaGom72970689 Con el ingeniero tenemos la esperanza de elecciones que en cuatro años cambiamos... Pero con Petro sabemos cuándo comienza, pero no sabemos cuándo termina.  #MiCandidatoEs Rodolfo Hernández	1531717548022108161	No	4116
Confianza	2023-03-29T21:42:00.814279Z	Si	1	7.884	Si	2023-03-29T21:42:00.814318Z	624	#MiCandidatoEs El de las propuestas innovadoras, el del cambio del odio por amor, el que empodera a la mujer, el que protege el agua y los paramos,	1531757494091014144	No	4117
{"choices": ["Decepción", "Desagrado"]}	2023-03-29T21:42:56.394458Z	Si	1	55.181	Si	2023-03-29T21:42:56.394500Z	625	creo que hubo #FraudeElectoral Pero la verdad que falta de seriedad por parte de los representantes del pacto historico, regar el rumor como si se tratara de un reality	1531903570047643648	No	4118
{"choices": ["Desagrado", "Tristeza"]}	2023-03-29T21:43:08.389180Z	Si	1	11.614	Si	2023-03-29T21:43:08.389223Z	626	Como se puede probar que hay #FraudeElectoral?  Es posible un reconteo y que @petrogustavo sea presidente?  Así me dolería menos los resultados de las elecciones 😞	1531908639115694080	No	4119
Confianza	2023-03-29T21:47:57.604154Z	Si	1	288.804	Si	2023-03-29T21:47:57.604209Z	627	Ganamos en primera y lo vamos a demostrar! Hoy han aparecido más de 1 millón de votos a favor del cambio! #FraudeElectoral #DespiertaColombia	1531972903163641856	No	4120
{"choices": ["Desagrado", "Incertidumbre"]}	2023-03-29T21:48:14.785357Z	Si	1	16.73	Si	2023-03-29T21:48:14.785397Z	628	La única via para que no sea #FraudeElectoral es que gane el Zurdo Camuflado de Demócrata!!	1531975493184020480	Si	4121
Confianza	2023-03-29T21:48:45.002136Z	Si	1	29.768	Si	2023-03-29T21:48:45.002186Z	629	@petrogustavo Petro por favor no te desgastes más con ese patán, mejor haz el reclamo en la registraduria, se sabe que ganamos en primera vuelta!!! #FraudeElectoral	1531988675143286788	No	4122
Ira	2023-03-29T21:49:04.732647Z	Si	1	19.146	Si	2023-03-29T21:49:04.732689Z	630	#FraudeElectoral Hay que reclamar los votos que se robaron en el preconteo y con el software. El Fraude Electoral es un hecho, no una ficción. Lo hicieron los que dicen Petro Nunca Será Presidente.	1532023417305718787	No	4123
Miedo	2023-03-29T21:49:13.335206Z	Si	1	8.171	Si	2023-03-29T21:49:13.335294Z	631	#FraudeElectoral O nos gobierna la inteligencia o a las patadas! Ojalá elijamos bien!	1532061146085474304	No	4124
Desagrado	2023-03-29T21:49:25.055433Z	Si	1	11.325	Si	2023-03-29T21:49:25.055473Z	632	Pasó Petro de primero en primera pero los petristas siguen viéndolo como perdedor.  #FraudeElectoral	1532071216453799936	No	4125
Asco	2023-03-29T21:49:39.724921Z	Si	1	14.258	Si	2023-03-29T21:49:39.724972Z	633	@lcvelez #VelezPregunteleAPetro porque no han expulsado a @piedadcordoba del pacto de la picota y los dólares que traía para quien eran?	1532138197345619970	No	4126
Ira	2023-03-29T21:49:47.961347Z	Si	1	7.815	Si	2023-03-29T21:49:47.961388Z	634	#ElVerdaderoCambioEs que los desgraciados que administran La Plata dejen de robarla.	1531978600769015808	No	4127
Miedo	2023-03-29T21:50:02.035262Z	Si	1	13.64	Si	2023-03-29T21:50:02.035317Z	635	#ElVerdaderoCambioEs Para empeorar:  PETRO- VENEZUELA. Para mejorar:  RODOLFO HERNÁNDEZ. OJO hay cambios malos y cambios buenos. Vota bien, vota: RODOLFO HERNÁNDEZ.	1531980775721140225	No	4128
Confianza	2023-03-29T21:50:21.220756Z	Si	1	18.777	Si	2023-03-29T21:50:21.220819Z	636	@juanda158392211 Si, #ElVerdaderoCambioEs con Petro y Francia. Si, el problema es la ignorancia, que nos lleva a actuar como neanderthales No, no es el presidente que,  merecemos, de hecho, nos merecemos los dirigentes que tenemos, por qué los elegimos mal; pero, es el presidente que necesitamos.	1531997600546701320	No	4129
{"choices": ["Desagrado", "Confianza"]}	2023-03-29T21:50:42.586133Z	Si	1	20.942	Si	2023-03-29T21:50:42.586173Z	637	@lafm Petro es el político más tradicional y antiguo de Colombia y esta rodeado de lo peor de la clase política, en cambio Rodolfo si tiene independencia y si se rodea de buenos asesores y ministros independientes igual que él, es posible un buen gobierno  #ElVerdaderoCambioEs	1532029527899119618	No	4130
Confianza	2023-03-29T21:51:00.666713Z	Si	1	17.618	Si	2023-03-29T21:51:00.666762Z	638	#creoencolombiapor la gente de buen corazón q madrugamos a trabajar todos los días. #CreoEnColombiaPor el campesino q no se rinde y día a día laboran por un mejor futuro. #CreoEnColombiaPor algún político q no sea tan corrupto y ayude a salir el país adelante.@WRadioColombia	1531961570435162113	No	4131
Confianza	2023-03-29T21:51:11.842348Z	Si	1	10.76	Si	2023-03-29T21:51:11.842385Z	639	#CreoEnColombiaPor Gustavo petro es la alternativa más viable para todos los colombiano por su visión de país y sobretodo por su idea de transformación energética (hay que entrar en la energía nuclear) @JuanPabloCalvas	1531971908090183682	No	4132
{"choices": ["Miedo", "Confianza"]}	2023-03-29T21:53:06.384679Z	Si	1	114.095	Si	2023-03-29T21:53:06.384730Z	640	#CreoEnColombiaPor que ningun político puede desconocer sus instituciones, la demagogia no se puede consumir la inteligencia de los ciudadanos.	1531986899665035266	No	4133
Asco	2023-03-29T21:53:18.472024Z	Si	1	11.646	Si	2023-03-29T21:53:18.472151Z	641	Aparece una encuesta donde pierden y ya gritan fraude ??? y tan calladitos las elecciones pasadas cuando les apareció por arte de magia muchos votos. En fin la hipocresía. #Colombia el #Antipetrismo cada día más fuerte.	1532055250097561603	No	4134
Asco	2023-03-29T21:53:30.087107Z	Si	1	11.16	Si	2023-03-29T21:53:30.087185Z	642	#mesumoa votar por Petro , la señora Angelica con lo que hace, ha aprendido las mañas de chantajeo para tener contenta a su mujer, que horror	1532407230569582594	No	4135
Desagrado	2023-03-29T21:53:40.733145Z	Si	1	10.211	Si	2023-03-29T21:53:40.733185Z	643	Imaginen el 19 de Junio las fotos de @MariaFdaCabal y @JERobledo votando por el mismo candidato..... Que triste ver a tan brillante Senador.  #MeSumoA	1532441041982345217	No	4136
Decepción	2023-03-29T21:53:54.928726Z	Si	1	13.75	Si	2023-03-29T21:53:54.928781Z	644	#ColombiaNecesita un gobierno que apoye al colombiano, por eso la mayoria migra a otros paises con mejor calidad de vida. cientificos, deportistas, preparados se van de aca a cumplir sus sueños y crear progreso en otros paises.	1532329618690265088	No	4137
{"choices": ["Desagrado", "Miedo"]}	2023-03-29T21:54:13.253360Z	Si	1	17.79	Si	2023-03-29T21:54:13.253422Z	645	Sí pillan que BOBOLFO da el salario es decir mete 3 para sacar 20 no nos dejemos meter los dedos a la boca.#ColombiaNecesita	1532335571896516608	No	4138
Desagrado	2023-03-29T21:54:27.035411Z	Si	1	13.344	Si	2023-03-29T21:54:27.035449Z	646	#ColombiaNecesita librar de asesores, estudios de los estudios, componendas, otros sí del contrato, sobre costos, maestros que no saben ni multiplicar, y dejar de pensar que el estado es el papa!	1532341971901206528	No	4139
Decepción	2023-03-29T21:54:44.749240Z	Si	1	17.303	Si	2023-03-29T21:54:44.749302Z	647	#ColombiaNecesita  A @AngelicaLozanoC Evade las acusaciones sobre corrupción contra el Ingeniero, acusando a Petro de guevonadas menos relevantes, luego simula que se le cayó la llamada y cuelga. El @PartidoVerdeCoL va como por el mismo rumbo del Partido Liberal, a corto plazo.	1532352095868833798	No	4140
Confianza	2023-03-29T21:55:06.676982Z	Si	1	9.833	Si	2023-03-29T21:55:06.677024Z	648	#ColombiaNecesita un cambio sin corrupción y es con el único que conoce al país y al mundo ese es Pacto histórico	1532352882758012928	No	4141
Desagrado	2023-03-29T21:55:16.190990Z	Si	1	9.101	Si	2023-03-29T21:55:16.191044Z	649	#ColombiaNecesita que se deje a un lado el acoso que muchos están viviendo por expresar su intención de voto, con mensajes ofensivos y denigrantes.	1532354282963476485	No	4142
{"choices": ["Ira", "Tristeza"]}	2023-03-29T21:55:34.629285Z	Si	1	18.012	Si	2023-03-29T21:55:34.629349Z	650	#ColombiaNecesita que @WRadioColombia No cierre los Micrófonos. Siempre que la gente expresa su indignación en el #, cobardemente cierran los micrófonos.  Realmente les importa un culo el futuro del país. ¡Se burlan de todos!  Decepción y Tristeza, por mi pueblo manipulado.	1532367096834887681	No	4143
	2023-03-29T21:55:43.493247Z		1	8.467	No	2023-03-29T21:55:43.493311Z	651	#triviaculturizando Test de personalidad múltiple asociado a megalomanía.  #ColombiaNecesita	1532368748656599042		4144
Confianza	2023-03-29T21:55:57.042396Z	Si	1	13.132	Si	2023-03-29T21:55:57.042438Z	652	#ColombiaNecesita un presidente estadista, que conozca el país, con propuestas claras y sobre todo que no sea vulgar.	1532379398313238528	No	4145
Decepción	2023-03-29T21:56:10.953539Z	Si	1	13.482	Si	2023-03-29T21:56:10.953579Z	653	#ColombiaNecesita #MeSumoA Como no vamos a estar polarizados, si este país es de los más desiguales del mundo. En español: aquí hay gente con muchísima plata, y otros que tienen nada. Y en el medio están los electores del profe de @sergio_fajardo, lucrándose de un lado u otro.	1532428856879108097	No	4146
Asco	2023-03-30T20:52:37.642218Z	Si	1	29.885	Si	2023-03-30T20:52:37.642258Z	654	@ghitis ¡Que porquería! Todos esos lagartos 🐊 dizque buscando el cambio y son los mismos con las mismas, para continuar desfalcando nuestro país….Necesitamos urgente a #RodolfoPresidente2022	1532169002046443521	No	4147
{"choices": ["Ira", "Desagrado"]}	2023-03-30T20:53:11.133546Z	Si	1	33.122	Si	2023-03-30T20:53:11.133585Z	655	@MafeCarrascal Precisamente por lo que indica es que #PetroNuncaSeráPresidente porque el futuro de Colombia no puede quedar en manos del victimario, que por décadas ha buscado nuestra destrucción.  #RodolfoPresidente2022 porque lejos de la SocialBacanería, si es el verdadero Cambio para el país	1532341243748962309	No	4148
Desagrado	2023-03-30T20:53:44.297589Z	Si	1	32.776	Si	2023-03-30T20:53:44.297633Z	656	Insultos, agravios, mentiras, lo mismo de siempre por parte de la izquierda, llevan toda su vida intentando destruir la democracia  11 mm dijimos NO el 29 y el 19 seremos más de 12 mm   #RodolfoPresidente2022	1532367556081762305	No	4149
{"choices": ["Ira", "Asco"]}	2023-03-30T20:54:07.820928Z	Si	1	23.152	Si	2023-03-30T20:54:07.820993Z	657	#UnaPreguntaParaPetroFM por que ir a RCN (Radio Cadena Nazi) a escuchar una caterba de periodismo lame suelas que no aportan nada??? A ESA GENTE SE LE DEBE TRATAR COMO LO QUE SON!!	1532318762942218240	No	4150
Desagrado	2023-03-30T20:54:50.371001Z	Si	1	42.173	Si	2023-03-30T20:54:50.371045Z	658	#UnaPreguntaParaPetroFm cual es el miedo candidato?? Puede traer (pastel o copia si quiere) Pero no salga huyendo eso es de cobardes  @lafm  @darcyquinnr  @calderonwiliams	1532335740926951425	No	4151
Asco	2023-03-30T20:55:07.866147Z	Si	1	17.145	Si	2023-03-30T20:55:07.866183Z	659	@FicoGutierrez Colombia te dijo QUE NO! vaya a llorar y dejé la lamboneria a ver si le dan un cargo público.. en el futuro gobierno de los corruptos de Hernández, si llega... #UnaPreguntaParaPetroFM le daría algún cargo al patético este? " Embajador en Cuba"	1532440171693674497	No	4152
Desagrado	2023-03-30T20:55:19.628519Z	Si	1	11.411	Si	2023-03-30T20:55:19.628563Z	660	- ¿Por qué no va a votar por Rodolfo? - Lo apoya Cabal.  - Ya?  Sí, ya.   #UnaPreguntaParaPetroFm	1532484811096563712	Si	4153
	2023-03-30T20:55:43.466941Z	No	1	23.47	Si	2023-03-30T20:55:43.467044Z	661	#FraudeElectoral   Me gustaría que me contaran quienes fueron jurados de mesa y testigos/as electorales, ¿Cuánto se demoraron para tener listos los E 14, y entregarlos para la transmisión de datos?  #EleccionesColombia	1532150699022221313		4154
Ira	2023-03-30T20:56:14.855361Z	Si	1	31.035	Si	2023-03-30T20:56:14.855422Z	662	#FraudeElectoral NO PODEMOS PERMITIR QUE HAYA SEGUNDA VUELTA PUES GUSTAVO PETRO YA GANÓ EN LA PRIMERA, PETRO PRESIDENTE! "Copie y pegue" #FraudeElectoral	1532169708845375488	No	4155
Desagrado	2023-03-30T20:56:40.604940Z	Si	1	25.401	Si	2023-03-30T20:56:40.605010Z	663	Por qué Rodolfo no muestra a sus hijos? Le quitan votos? Ya la gente sabe la clase personas que creo el viejito, votar por ellos es un #FraudeElectoral	1532211402802352128	Si	4156
Desagrado	2023-03-30T20:57:10.880174Z	Si	1	29.924	Si	2023-03-30T20:57:10.880238Z	664	Jaja no! no solo “para no votar por Petro” también para no votar por Roy, Benedetti, Bolivar, Santos, los comunes, La Gata, Quintero, la Zuleta, Francia y sus “huevos” para pedir susbsidios, los 8000 de Samper o las 68000 razones de Piedad, entre otros motivos… #FraudeElectoral	1532339427145617410	No	4157
Desagrado	2023-03-30T20:57:22.115241Z	Si	1	10.873	Si	2023-03-30T20:57:22.115279Z	665	#FraudeElectoral El que quieren hacer imponiendo a aureliano como presidente, está difícil esta vez?	1532391866339151874	Si	4158
{"choices": ["Ira", "Asco"]}	2023-03-30T21:01:46.526756Z	Si	1	264.036	Si	2023-03-30T21:01:46.526794Z	666	¡Qué arrogancia el hecho de tener que seducir un voto! ¿Te tengo que seducir para que dejen de matar gente? Entonces lo que te falta es empatia y convicción. Lo importante es que TÚ estés bien, los demás valen verga. #FraudeElectoral	1532509350438240262	No	4159
