annotator	created_at	tweet_id	sentimento	text	answer	id	ironia	emocion	annotation_id	updated_at	relevancia	lead_time
1	2023-02-27T19:28:38.671924Z	1531006130369007621	Admiración	@MariaAlejaVM  inteligente, seria e imparcial.  Que bueno cuando hay alguien que le da equilibrio a la información.  #SinPingadas #EleccionesColombia		403	No	Si	403	2023-02-27T19:28:38.672032Z	Si	5.824
1	2023-02-27T19:28:45.621158Z	1531011823926923268	{"choices": ["Alegria", "Confianza"]}	Que alegría ver a tanta gente salir a votar, esperemos que no haya fraude electoral. 🙏🏻 #EleccionesColombia		404	No	Si	404	2023-02-27T19:28:45.621208Z	Si	6.617
1	2023-02-27T19:28:56.285270Z	1531013600839622658	Confianza	#EleccionesColombia #elcambioesenprimera voto por el cambio para acabar el capitalismo de finca, que lleva décadas en el poder y hace que tantas personas pasen hambre y tengan que dejar el país.		405	No	Si	405	2023-02-27T19:28:56.285315Z	Si	10.337
1	2023-02-27T19:29:08.214687Z	1531018609656573953	Desagrado	Y qué dicen sobre las carpas con propaganda de Fico en el bodegón de West Palm Beach a menos de 20 metros de las mesas de votación? #EleccionesColombia @CancilleriaCol		406	No	Si	406	2023-02-27T19:29:08.214765Z	Si	11.579
1	2023-02-27T19:29:23.232507Z	1531017783311585288	Incertidumbre	Que se venga.. lo que tenga que venir. #EleccionesColombia		407	No	Si	407	2023-02-27T19:29:23.232587Z	Si	14.657
1	2023-02-27T19:32:21.959228Z	1531018002954653696	{"choices": ["Desagrado", "Odio"]}	dicen que los acuerdos de paz no se estan cumpliendo desde que se firmo en 2016 veo a timochenko y a victoria sandino mas gordos y felices por vivir en cabrera y los rosales.  #EleccionesColombia		408	No	Si	408	2023-02-27T19:32:21.959271Z	Si	178.365
1	2023-02-27T19:32:26.664787Z	1531017845064204290	Confianza	¡Con muchas ganas de vivir sabroso! 🔥 #EleccionesColombia		409	No	Si	409	2023-02-27T19:32:26.664828Z	Si	4.248
1	2023-02-27T19:32:32.501154Z	1531024304070082562		Si Petro llega al 45% de votación con menos del 20% escrutado, yo creo que sí gana en primera. #EleccionesColombia		410		No	410	2023-02-27T19:32:32.501221Z	Si	5.398
1	2023-02-27T19:32:41.039424Z	1531024259337928705	Incertidumbre	2000 votos de diferencia en estos momentos.  Boletín 3 y el país está Petrificado  Chan, Chan, chaaaaan! #EleccionesColombia		411	No	Si	411	2023-02-27T19:32:41.039532Z	Si	8.08
1	2023-02-27T19:32:44.982414Z	1531029111883370496		Boletín 8 - Millonarios 0 #EleccionesColombia		412			412	2023-02-27T19:32:44.982491Z	No	3.451
1	2023-02-27T19:32:50.437676Z	1531029509335617538		Boletín 8 #EleccionesColombia Petro 41,04% Hernández 28,56% Fico 22,35%		413		No	413	2023-02-27T19:32:50.437748Z	Si	5.043
1	2023-02-27T19:32:59.248716Z	1531027934626172930	{"choices": ["Miedo", "Incertidumbre"]}	Qué ansiedad tan horrible, me duele la panza! #EleccionesColombia		414	No	Si	414	2023-02-27T19:32:59.248763Z	Si	8.384
1	2023-02-27T19:33:03.629680Z	1531032362028613635		Resultados elecciones presidenciales Colombia: Boletín 10 - Escrutado 53,83% Gustavo Petro - 4.257.222 / 40,82% Rodolfo Hernández - 2.935.395 / 28,15% Fico Gutiérrez - 2.474.925 / 23,73% Sergio Fajardo - 407.792 / 3,91% #EleccionesColombia #Elecciones2022		415		No	415	2023-02-27T19:33:03.629722Z	Si	3.96
1	2023-02-27T19:33:07.975313Z	1531031921156816896	Desagrado	@NoticiasRCN Esa Cecilia le falta llorar  por que Petro no gana en primera vuelta #EleccionesColombia		416	No	Si	416	2023-02-27T19:33:07.975364Z	Si	3.925
1	2023-02-27T19:33:12.935323Z	1531033134082539530	Desagrado	@lacelestiana Más pendejo el que piensa que Petro va a cambiar el país, te recomiendo mirar la alcaldía de Bucaramanga vs la de Bogotá!!! #EleccionesColombia		417	No	Si	417	2023-02-27T19:33:12.935368Z	Si	4.474
1	2023-02-27T19:33:25.766892Z	1531033283240271876		Quien va a poner presidente es Fajardo. Petro debe unirse con Fajardo para unir a los mejores candidatos. #EleccionesColombia		418		No	418	2023-02-27T19:33:25.766945Z	Si	12.404
1	2023-02-27T19:33:36.625143Z	1531035574605316096		El grupo de WaApp de la familia está muy calladito🤣 #EleccionesColombia		419	Si	Si	419	2023-02-27T19:33:36.625187Z	Si	10.429
1	2023-02-27T19:33:45.265595Z	1531036161426202624	Decepción	SEGUNDA VUELTA VIDA HPTA,HASTA CUANDO COLOMBIA A LO BIEN #ColombiaDecide #EleccionesColombia		420	No	Si	420	2023-02-27T19:33:45.265639Z	Si	8.25
1	2023-02-27T19:33:53.185251Z	1531037502802472960	Decepción	Entonces nos toca esperar el juicio por corrupción del candidato que dice que todos los demás son corruptos. Que caricatura es esto... #EleccionesColombia		421	No	Si	421	2023-02-27T19:33:53.185334Z	Si	7.453
1	2023-02-27T19:34:02.711081Z	1531039769643433990	{"choices": ["Decepción", "Confianza"]}	#EleccionesColombia #EleccionesColombia2022  Estos resultados dejan varias cosas:  1. Colombia está cansada de la política tradicional y pide a gritos un cambio.  2. Increíble que más de 5 Millones de colombianos voten por un candidato machista, retrógrado, mentiroso Rodolfo!		422	No	Si	422	2023-02-27T19:34:02.711153Z	Si	9.065
1	2023-02-27T19:34:16.573795Z	1531037699641004032	Decepción	A un machista y grosero, sin un plan de propuestas….a eso le apuestan los colombianos, sumando a los que se quejan y no salieron a votar o se fueron de puente.   Lo único grato es que FICO no paso a segunda vuelta y no alcanzo ni a prender el carro! #EleccionesColombia		423	No	Si	423	2023-02-27T19:34:16.573873Z	Si	13.353
1	2023-02-27T19:34:25.779212Z	1531037702497386498	Desagrado	No bebés, el uribismo no ha muerto, se está renovando. #EleccionesColombia		424	No	Si	424	2023-02-27T19:34:25.779284Z	Si	8.745
1	2023-02-27T19:34:31.525938Z	1531041368298115074	Decepción	Que rodolfo de verdad haya sacado +5 millones de votos me decepciona tanto, no puedo creer que este país sea tan masoquista como para votar por un tipo que se jacta de deberle favores a uribe e idolatra a hitler.   #EleccionesColombia #Elecciones2022		425	No	Si	425	2023-02-27T19:34:31.525994Z	Si	5.286
1	2023-02-27T19:34:37.478632Z	1531041853373657088	Desagrado	Sergio Fajardo en 2018 tuvo 23.78% de los votos. Hoy no llega ni al 5%. El país no olvida. #EleccionesColombia		426	No	Si	426	2023-02-27T19:34:37.478674Z	Si	5.485
1	2023-02-27T19:34:44.995023Z	1531042526806810629	Incertidumbre	El ingeniero Rodolfo juro solemnemente no hacer alianzas con corruptos. ¿A quien recibirá?  #EleccionesColombia		427	No	Si	427	2023-02-27T19:34:44.995069Z	Si	7.062
1	2023-02-27T19:34:49.675378Z	1531042124535418880	Desagrado	Ahí se los devuelvo....."los noto asustados". Son datos y hay que comunicarlos. #EleccionesColombia		428	No	Si	428	2023-02-27T19:34:49.675432Z	Si	4.239
1	2023-02-27T19:34:59.531320Z	1531044437026955264	{"choices": ["Desagrado", "Miedo", "Confianza"]}	Pasa a segunda vuelta una candidata de ultra derecha... cuidado Colombia, acá en chile paso lo mismo, llenaron el país de miedo, terminó ganando la esperanza ✊🏽 #EleccionesColombia		429	No	Si	429	2023-02-27T19:34:59.531404Z	Si	9.375
1	2023-02-27T19:37:42.572195Z	1531043719193010177	Decepción	Tengo severa tusa electoral, vamos a vivir la peor segunda vuelta en mucho años. Dos candidatos que no convencen. #EleccionesColombia		430	No	Si	430	2023-02-27T19:37:42.572237Z	Si	162.569
1	2023-02-27T19:37:45.653893Z	1531043416435466243	Decepción	Apenas un 52 % de participación en las #EleccionesColombia		431	No	Si	431	2023-02-27T19:37:45.653941Z	Si	2.767
1	2023-02-27T19:37:51.118796Z	1531043924453867521	Desagrado	A partir de ahora se forma la alianza ToConPe: Todos Contra Petro #EleccionesColombia		432	No	Si	432	2023-02-27T19:37:51.118842Z	Si	5.135
1	2023-02-27T19:38:02.795206Z	1531045098577924101	Desagrado	Colombia el 19 de Junio:  Entre un giro a la izquierda que parecería nefasto y un Pedro Castillo santandereano.  🤡🤡🤡🤡🤡🤡🤡🤡  #EleccionesColombia		433	No	Si	433	2023-02-27T19:38:02.795281Z	Si	11.314
1	2023-02-27T19:38:10.368965Z	1531046047933505536	Confianza	No se ganó en primera, pero se va a dar la lucha 💪🏻 ¡Porque sabemos de resistencia, porque queremos vivir sabroso! Hasta que la dignidad se haga costumbre. 💜 #EleccionesColombia #PetroPresidente2022 #PetroYFranciaSonElCambio		434	No	Si	434	2023-02-27T19:38:10.369065Z	Si	7.237
1	2023-02-27T19:38:27.201300Z	1531047475317903360		Los 5 millones de votos de Fico se van con Rodolfo (puede que algunos voten en blanco) viene como el @realmadrid #EleccionesColombia		435		No	435	2023-02-27T19:38:27.201350Z	Si	16.476
1	2023-02-27T19:38:32.327385Z	1531046070637182983	Decepción	Colombia desbloqueó otro nivel de decadencia política.  #EleccionesColombia		436	No	Si	436	2023-02-27T19:38:32.327436Z	Si	4.77
1	2023-02-27T19:38:37.046783Z	1531047508729790464	Desagrado	Terminen de pasar la tusa por Fico y comienzan a apoyar a Rodolfo, no les da pena? #EleccionesColombia		437	No	Si	437	2023-02-27T19:38:37.046886Z	Si	4.378
1	2023-02-27T19:38:41.384834Z	1531048938782052352	Desagrado	Si los votos del uribismo van a Rodolfo, los votos antiuribistas saldrán de ahí y se irán con Petro… #Rodolfo #EleccionesColombia #PetroPresidente2022		438	No	Si	438	2023-02-27T19:38:41.384914Z	Si	3.971
1	2023-02-27T19:38:47.344929Z	1531048182410616833	{"choices": ["Decepción", "Desagrado"]}	Lo mismo de siempre, cómo cuándo quedó Duque con Petro y los de Fajardo se le unieron. ¿Esta gente que tiene en su cabeza? #EleccionesColombia		439	No	Si	439	2023-02-27T19:38:47.345058Z	Si	5.595
1	2023-02-27T19:38:55.510917Z	1531051124861575171	Decepción	Hoy quedó más que nunca comprobado que el colombiano promedio no vota con la razón si no con el corazón  Imagínate un candidato sin un programa de gobierno esta en segunda vuelta  #EleccionesColombia #Elecciones2022 #EleccionesColombia2022 #EleccionesPresidenciales		440	No	Si	440	2023-02-27T19:38:55.510962Z	Si	7.8
1	2023-02-27T19:39:03.010490Z	1531052202004971520	{"choices": ["Decepción", "Tristeza"]}	Que triste que construir país desde el diálogo y el consenso sea imposible en un país tan polarizado. Es triste ver comentarios con tanto odio después de las elecciones.  #EleccionesColombia		441	No	Si	441	2023-02-27T19:39:03.010569Z	Si	7.16
1	2023-02-27T19:39:10.873061Z	1531051693521125376	{"choices": ["Decepción", "Tristeza"]}	No soy mala perdedora pero de que hay votos perdidos (robados) hay votos perdidos.  #EleccionesColombia  #EscrutinioYa		442	No	Si	442	2023-02-27T19:39:10.873143Z	Si	7.526
1	2023-02-27T19:39:17.282447Z	1531052639408070657	Asco	Parce Colombia es un chiste a lo bien... O sea la ignorancia y la desinformación es una GONORREA!!! #EleccionesColombia		443	No	Si	443	2023-02-27T19:39:17.282496Z	Si	6.068
1	2023-02-27T19:39:28.633188Z	1531052381089193984	Decepción	No creo que este sea el sentir o la identidad de todo los santandereano. Pero ¿así miran a la costa en el interior del país. Cómo unos huevones?   ¿Es lo que identifica el candidato de esa región? #ColombiaDecide  #EleccionesColombia		444	No	Si	444	2023-02-27T19:39:28.633253Z	Si	11.015
1	2023-02-27T19:39:33.283596Z	1531050538435072000	{"choices": ["Decepción", "Tristeza"]}	Estoy más triste que el 4% de los votos de Fajardo #EleccionesColombia #UribeParacoHpta		445	No	Si	445	2023-02-27T19:39:33.283647Z	Si	4.286
1	2023-02-27T19:39:42.332881Z	1531050901435195392	{"choices": ["Decepción", "Tristeza"]}	Toda esa apretada de culo, me va a tocar reforzarla, pero pa irme de aquí. #EleccionesColombia #EleccionesColombia2022 Te fallamos @petrogustavo.		446	No	Si	446	2023-02-27T19:39:42.332953Z	Si	8.718
1	2023-02-27T19:39:50.702090Z	1531053996252745728	{"choices": ["Miedo", "Incertidumbre"]}	🙋🏻‍♀️ Levanto la mano por los que ya conocimos muy bien las propuestas de un candidato, y ya decidimos JAMÁS votar por él por el PELIGRO INMINENTE que representa. #CualquieraMenosPetro  #EleccionesColombia		447	No	Si	447	2023-02-27T19:39:50.702132Z	Si	8.009
1	2023-02-27T19:40:00.343450Z	1531053614030114818	Confianza	Lo que a mí si me emociona es que cada vez salgamos más personas a votar. Eso de verdad si representa un cambio en la sociedad colombiana 💪🇨🇴 #EleccionesColombia		448	No	Si	448	2023-02-27T19:40:00.343524Z	Si	9.301
1	2023-02-27T19:40:17.398170Z	1531058311071772672		Muchos pensamos durante meses que Roy Barreras, Benedetti, Bolívar y demás estrategas del Pacto Histórico la estaban sacando del estadio (en resultados).   Atacaron tanto a Gutiérrez, que probablemente hayan labrado su propia derrota.   ¿Qué piensan? @JIMOTE  #EleccionesColombia		449		No	449	2023-02-27T19:40:17.398216Z	Si	16.717
1	2023-02-27T19:40:30.600647Z	1531059211005833217	Alegria	Bueno todo hay que decirlo, además del @ingrodolfohdez otro ganador es la @Registraduria información con celeridad y cero fraude!!! Ganó la democracia, bien por nuestro País. #EleccionesPresidenciales #EleccionesColombia #Elecciones2022		450	No	Si	450	2023-02-27T19:40:30.600693Z	Si	12.845
1	2023-02-27T19:41:02.146892Z	1531059434352672771		Pana quiero decirle a todas las mujeres que apoyo su visión misoginia solo para ver si así no vota por ese guache #EleccionesColombia  pero vejj quien puede con la ignorancia de este país	No se entiede	451			451	2023-02-27T19:41:02.146945Z	No	31.162
1	2023-02-27T19:41:07.941820Z	1531058384639778818	{"choices": ["Desagrado", "Confianza"]}	América Latina no quiere más a la #DerechaMiserable... Petro va adelante...  #EleccionesColombia		452	No	Si	452	2023-02-27T19:41:07.941895Z	Si	5.443
1	2023-02-27T19:41:10.537201Z	1531059140541415424	Decepción	#EleccionesColombia  Mi pais no aprende a lo bien 😔		453	No	Si	453	2023-02-27T19:41:10.537295Z	Si	2.244
1	2023-02-27T19:41:22.290476Z	1531061342861508610	{"choices": ["Desagrado", "Miedo"]}	#EleccionesColombia hoy ganamos los que pusimos en manos de Dios la elección del presidente, sentíamos de corazón que Petro nunca será presidente de Colombia.		454	No	Si	454	2023-02-27T19:41:22.290522Z	Si	11.452
1	2023-02-27T19:41:30.062079Z	1531062561931681793	Confianza	Por favor, den la oportunidad a quien sí sabrá potenciar nuestro país. No teman. No se queden con lo que le dicen las noticias o los egoístas y ambiciosos. No somos enemigos, todos queremos un futuro próspero; Un cambio histórico. #EleccionesColombia #PetroPresidente2022		455	No	Si	455	2023-02-27T19:41:30.062117Z	Si	7.428
1	2023-02-27T19:41:34.104053Z	1531061428295172096	Desagrado	#EleccionesColombia  Hasta Fico era mejor que Rodolfo.		456	No	Si	456	2023-02-27T19:41:34.104103Z	Si	3.657
1	2023-02-27T19:41:46.189000Z	1531037615935434752	{"choices": ["Desagrado", "Miedo"]}	@amparopelaez Es verdad, 🥲🥲🥲 definitivamente debemos seguir con #CualquieraMenosPetro no podemos dejar q las guerrillas y el chavismo se tome a colombia		457	No	Si	457	2023-02-27T19:41:46.189076Z	Si	11.745
1	2023-02-27T19:41:52.926097Z	1531041004446416904	{"choices": ["Desagrado", "Miedo"]}	@Fernando082074 @PaolaAndre86 No hay q hacer campaña, solo votar por el #viejo ya q lo importante es que gane #CualquieraMenosPetro		458	No	Si	458	2023-02-27T19:41:52.926136Z	Si	6.37
1	2023-02-27T19:41:58.258632Z	1531046601329893381	{"choices": ["Desagrado", "Confianza"]}	#CualquieraMenosPetro. En segunda me voy con toda con Rodolfo!		459	No	Si	459	2023-02-27T19:41:58.258717Z	Si	4.975
1	2023-02-27T19:42:10.126417Z	1531045229855383553	{"choices": ["Desagrado", "Miedo"]}	@YefriTorrado @ingrodolfohdez La derecha le llegará al señor Rodolfo, con tal de que el socialista no llegue al poder, se le irán añadiendo sin necesidad de que él los busque. #CualquieraMenosPetro 😉		460	No	Si	460	2023-02-27T19:42:10.126497Z	Si	11.504
1	2023-02-27T19:42:24.750889Z	1531048576318640128	{"choices": ["Asco", "Miedo", "Confianza"]}	Desde hoy todos somos Rodolfo, no vamos a permitir que la clase politiquera ladrona comunista del pacto histórico se tome este país con su dictadura criminal #CualquieraMenosPetro		461	No	Si	461	2023-02-27T19:42:24.750929Z	Si	14.268
1	2023-02-27T19:42:32.311496Z	1531048196352483328	Asco	#TodosConElViejo  Entre un asesino, secuestrador, corrupto, comunista y un viejo loco, me quedo con el loco.  Nunca #PetroPresidenteEnPrimera #CualquieraMenosPetro  ni por el berraco #PetroPresidente2022		462	No	Si	462	2023-02-27T19:42:32.311538Z	Si	7.216
1	2023-02-27T19:42:38.751109Z	1531049718398197761	Desagrado	Darle mi voto a alguien que no tiene una propuesta decente de gobierno, pero #CualquierCosaEsMejorQuePetro #CualquieraMenosPetro		463	No	Si	463	2023-02-27T19:42:38.751157Z	Si	6.066
1	2023-02-27T19:42:41.919958Z	1531051275512696833	Desagrado	@criticolombia Pues va a tocar, ahí si como dicen #CualquieraMenosPetro		464	No	Si	464	2023-02-27T19:42:41.920001Z	Si	2.834
1	2023-02-27T19:43:00.539004Z	1531055290044530694	{"choices": ["Desagrado", "Confianza"]}	#CualquieraMenosPetro Rodolfo es el gallo tapado del Uribismo, pero ni así van a poder con el Pacto Histórico, vamos por esa segunda vuelta @petrogustavo		465	No	Si	465	2023-02-27T19:43:00.539049Z	Si	18.29
1	2023-02-27T19:43:08.765782Z	1531056632548974594	Desagrado	@AlbertoBernalLe @FicoGutierrez Lo único que sé es que mi voto en segunda vuelta es por RODOLFO  en Antioquia con #CualquieraMenosPetro		466	No	Si	466	2023-02-27T19:43:08.765829Z	Si	7.653
1	2023-02-27T19:43:14.459431Z	1530891601383510019	Confianza	Buenos días!!!!  La votación de hoy puede cambiar a Colombia, ese cambio que ha sido tan esquivo, hoy esta cerca y usted es quien decide con su voto... A VOTAR! y a construir en mejor país para todxs. #Elecciones2022  #Colombia  #ColombiaDecide		467	No	Si	467	2023-02-27T19:43:14.459513Z	Si	5.335
1	2023-02-27T19:43:19.594423Z	1530907309265801223		@WRadioColombia recuerden a la gente llevar tapabocas, no están dejando entrar a los puntos de votación sin tapabocas. #EleccionesColombia #Elecciones2022 #EleccionesPresidenciales		468		No	468	2023-02-27T19:43:19.594472Z	Si	4.818
1	2023-02-27T19:43:26.217850Z	1530939982604644354		Que Suban Certificado Electoral Los Que Se Ponen Que Matan Por Redes.. #Yavote #Elecciones2022		469		No	469	2023-02-27T19:43:26.217895Z	Si	6.258
1	2023-02-27T19:43:32.549631Z	1530951969178804224	{"choices": ["Alegria", "Confianza"]}	¿No sintieron esa satisfacción de  emoción porque gracias a su voto puede cambiar el futuro país? Pues si no lo ha sentido, ¡vaya y vote! 🎉 #ElCambioEnPrimera #SiVotamosGanamos #Elecciones2022		470	No	Si	470	2023-02-27T19:43:32.549700Z	Si	5.965
1	2023-02-27T19:43:36.171157Z	1530999768394104839	Desagrado	Cualquiera menos FICO ! #EleccionesColombia #Elecciones2022  A destronar el Uribismo		471	No	Si	471	2023-02-27T19:43:36.171209Z	Si	3.289
1	2023-02-27T19:43:40.725116Z	1531002682357563394		Parce ya falta una hora para cerrar las urnas....... ya salio a votar ?  #EleccionesColombia  #Elecciones2022		472		No	472	2023-02-27T19:43:40.725189Z	Si	4.233
1	2023-02-27T19:43:43.938501Z	1531024345786732546		#Elecciones2022  #Atención🗳️🔴 Cuarto boletín: Gustavo Petro: 109.464 Federico Gutiérrez: 99.650 Rodolfo Hernández: 55.372 Sergio Fajardo: 19.098 Jhon Milton: 1.837 Enrique Gómez: 723.		473		No	473	2023-02-27T19:43:43.938567Z	Si	2.869
1	2023-02-27T19:43:48.175531Z	1531025038190776321	Desagrado	La robada de la presidencia de John Milton Rodríguez será monumental 😂 #Elecciones2022		474	No	Si	474	2023-02-27T19:43:48.175588Z	Si	3.872
1	2023-02-27T19:43:55.670547Z	1531025242738462720		#Elecciones2022 dejando de seguir a quienes no me siguen		475			475	2023-02-27T19:43:55.670610Z	No	7.16
1	2023-02-27T19:44:03.471076Z	1531029425541853185	Desagrado	Disque #Ficopresidente y quedo entre el viejito y Petro #Elecciones2022		476	No	Si	476	2023-02-27T19:44:03.471149Z	Si	7.429
1	2023-02-27T19:44:09.028324Z	1531031978937548800	Incertidumbre	Yo no quiero segunda vueltaaaaa. #Elecciones2022		477	No	Si	477	2023-02-27T19:44:09.028403Z	Si	5.199
1	2023-02-27T19:44:14.900930Z	1531031882577678338		Yo vengo a twitter solo a ver el mundo arder con el chisme de  #Elecciones2022 #EleccionesColombia		478		No	478	2023-02-27T19:44:14.900996Z	Si	5.525
1	2023-02-27T19:44:21.228240Z	1531030852578287620	Incertidumbre	DIOSSSSS QUE DOLOR DE CABEZAAAAAAAA #Elecciones2022		479	No	Si	479	2023-02-27T19:44:21.228329Z	Si	5.826
1	2023-02-27T19:44:25.180779Z	1531033528103747586	Desagrado	A Sergio Fajardo deberían darle una materia para dictar y se entretenga y deje de estar pensando en hacer  política #Elecciones2022 🤦🏻‍♂️		480	No	Si	480	2023-02-27T19:44:25.180849Z	Si	3.558
1	2023-02-27T19:44:32.607639Z	1531032889600757762	Decepción	Seguramente los que votaron por Gutiérrez irán a votar por Hernández. La pregunta es si las personas que votaron por Hernández en primera vuelta todavía votarían por el cuando vean que el Uribismo se "suba" en ese tren. #Elecciones2022		481	No	Si	481	2023-02-27T19:44:32.607711Z	Si	7.095
1	2023-02-27T19:44:45.961932Z	1531039923054190592	{"choices": ["Desagrado", "Miedo"]}	@vane05237110 Los votos de Federico se van el 100% para Rodolfo, y el guerrillero delincuente, Petrochenko, volverá a perder la presidencia. La mayor pesadilla que tenía Petro, era que Rodolfo pasara a segunda vuelta, y se le hizo realidad. ay Petro, preocupante, #Elecciones2022		482	No	Si	482	2023-02-27T19:44:45.961978Z	Si	12.853
1	2023-02-27T19:45:19.003023Z	1531042281343660036	Confianza	El panorama político de nuestro país es una RECOCHA #elecciones2022		483	No	Si	483	2023-02-27T19:45:19.003087Z	Si	32.543
1	2023-02-27T19:45:22.978040Z	1531043016873586688		#EleccionesColombia  | Boletín #19 de la Registraduría  Mesas informadas: 98,53%  Gustavo Petro: 40,32% (8.432.545votos) Rodolfo Hernández: 28,19% (5.895.751votos) Federico Gutiérrez: 23,87% (4.992.085votos) Sergio Fajardo: 4,20% (879.846votos)  #ColombiaDecide #Elecciones2022		484		No	484	2023-02-27T19:45:22.978082Z	Si	3.489
1	2023-02-27T19:45:28.520708Z	1531044900267081729	Decepción	La ignorancia es la mayor felicidad para el ser humano.. y Colombia es el pais mas feliz del mundo. #Elecciones2022		485	No	Si	485	2023-02-27T19:45:28.520789Z	Si	5.074
1	2023-02-27T19:45:42.506714Z	1531043591467982848	{"choices": ["Desagrado", "Miedo", "Tristeza"]}	Si antes decían que nos íbamos a volver como Venezuela, ahora sí va a ser así.  El Uribismo se "unirá" al que fue siempre su caballo de troya para garantizar la continuidad de la "gestión (🙄)" de Duque.  ¡¡¡Y bienvenidos a los juegos del hambre!!!  #Colombia #Elecciones2022		486	No	Si	486	2023-02-27T19:45:42.506763Z	Si	13.505
1	2023-02-27T19:45:46.577071Z	1531046303286829056	Decepción	Pues no estoy contento, pero estoy conforme  #Elecciones2022		487	No	Si	487	2023-02-27T19:45:46.577155Z	Si	3.582
1	2023-02-27T19:45:51.399145Z	1531059274469752835	Desagrado	Vamos viejo querido póngase los pantalones por todos que estamos cansados de la corrupción y de que se roben la plata de el pueblo para mantener a un poco de ratas con corbata 🇨🇴💪 #Elecciones2022		488	No	Si	488	2023-02-27T19:45:51.399230Z	Si	4.346
1	2023-02-27T19:46:07.150983Z	1531062824713211904		Si usted siendo mujer votó por alguien que expresa abiertamente que una mujer no tiene nada que hacer en en puestos importantes , esta muy mal. #Elecciones2022		489		No	489	2023-02-27T19:46:07.151099Z	Si	15.273
1	2023-02-27T19:46:13.275461Z	1530711336971272193	Confianza	@petrogustavo Eso es lo que no le gusta a los que ahora ostentan el poder, que el pueblo sólo será salvado y defendido por el pueblo. ¡Firme con Petro! #PetroPresidenteEnPrimera		490	No	Si	490	2023-02-27T19:46:13.275511Z	Si	5.606
1	2023-02-27T19:46:20.851531Z	1530739652088500224	Confianza	Dejen listo el esfero para mañana, porque recuerden, 'un esfero es más importante que un fusil'. #HastaQueLaDignidadSeHagaCostumbre #PetroPresidenteEnPrimera		491	No	Si	491	2023-02-27T19:46:20.851576Z	Si	7.15
1	2023-02-27T19:46:29.609699Z	1530740700370845697	{"choices": ["Desagrado", "Confianza"]}	@caro3111811 hampòn su abuela. la justicia ya habló..aunque bueno eso a ustedes les resbala. limpiecito está Petrosky.. todo lo contrario a todo lo que huela a Uribe, el peor genocida que ha parido Colombia #PetroPresidenteEnPrimera #PetroPresidente2022		492	No	Si	492	2023-02-27T19:46:29.609749Z	Si	8.31
1	2023-02-27T19:46:36.261339Z	1530770445821218816	Confianza	Solo faltan unas horas para ir a votar por @petrogustavo  SE VIENE EL CAMBIOSKY. #PetroPresidenteEnPrimera  #PetroEsElCambio		493	No	Si	493	2023-02-27T19:46:36.261379Z	Si	6.175
1	2023-02-27T19:46:40.264317Z	1530776102997835776	Confianza	Se llegó la tan anhelada fecha, mayo 29 de 2022. Por favor, votemos por el cambio, no es solo por usted o por mí, es por todos. Ya muchos años comiendo de la misma 💩.   #ElCambioEnPrimera  #PetroPresidente2022  #PetroPresidenteEnPrimera		494	No	Si	494	2023-02-27T19:46:40.264363Z	Si	3.537
1	2023-02-27T19:49:08.078106Z	1530853126672097280		Buenos días   Con mucha ansiedad pero más listo que preparado.   QUIERO QUE @petrogustavo SEA MI PRESIDENTE 🇨🇴  #PetroPresidenteEnPrimera		495	No	Si	495	2023-02-27T19:49:08.078157Z	Si	147.384
1	2023-02-27T20:01:15.536225Z	1530864273974513666	Confianza	Gustavo Petro y Francia Márquez hoy es el día , #ElCambioEnPrimera está victoria no la Para nadie .#PetroPresidenteEnPrimera . #cambialahistoria .		496	No	Si	496	2023-02-27T20:01:15.536269Z	Si	726.983
1	2023-02-27T20:01:30.009673Z	1530880576055562245	Confianza	Ansioso por el cambio en primera es ahora! Por tus hijos, por los animales por el planeta y por vivir sabroso #PetroPresidenteEnPrimera		497	No	Si	497	2023-02-27T20:01:30.009718Z	Si	14.139
1	2023-02-27T20:01:39.147226Z	1530895917607436288	{"choices": ["Desagrado", "Confianza"]}	@10jhonatan19 @EsConFajardo No luchan por ganar sino más bien para que no gané #PetroPresidenteEnPrimera .,... Pero no van a poder, los que queremos un cambio real somos más		498	No	Si	498	2023-02-27T20:01:39.147276Z	Si	8.748
1	2023-02-27T20:01:43.403983Z	1530895362671710209	Confianza	Vamos por el cambio en primera,votemos por un mejor pais #PetroPresidenteEnPrimera		499	No	Si	499	2023-02-27T20:01:43.404028Z	Si	3.905
1	2023-02-27T20:02:01.350651Z	1530894671974653952		@FernanMartinez Ya perdiste Fernan. Tiene 4 años para hacer oposición, disfrútalos. #PetroPresidenteEnPrimera		500	Si	Si	500	2023-02-27T20:02:01.350740Z	Si	17.563
1	2023-02-27T20:02:05.673686Z	1530899903542697987		Fui el primer voto de la mesa #PetroPresidenteEnPrimera		501		No	501	2023-02-27T20:02:05.673736Z	Si	3.964
1	2023-02-27T20:02:19.902270Z	1530904489393283074	{"choices": ["Desagrado", "Miedo"]}	@cesaralo Con promesas, populismo, mentiras y carreta nos tienen los que han gobernado desde el siglo pasado Ahora sabemos quiénes son los candidatos de esa clase dirigente que ha gobernado Entonces en ese orden de ideas, blanco es...  #PetroPresidenteEnPrimera		502	No	Si	502	2023-02-27T20:02:19.902344Z	Si	13.87
