text,emotion,date
"@soccer_girl82 Claro cometió un delito, pero en el delito de violencia intrafamiliar va acompañado de un tratamiento psicológico ;)",Enojo,2021-04-01T00:00:00Z
@tatianaria @_ElCaminante @MillosFCoficial Anoche lo detuvieron por un episodio de violencia intrafamiliar en la casa de los papás en envigado,Enojo,2021-04-01T00:00:00Z
"@Uribista87 @CLAO2420 @AlvaroUribeVel De todo hay en la viña del señor.
No lo dudo.
Es la historia de éste país.
Falsos Positivos.
Conflicto Interno.
Redituable para el gobierno que necesita la violencia, para ofrecerse como los salvadores.
Hay plata para comprar aviones, pero no para la renta básica.
País de Cafres!",Enojo,2021-04-01T00:00:00Z
Dónde hagan rueda de prensa por cada episodio de violencia Intrafamiliar en Colombia les toca sacar canal Privado @PoliciaColombia https://t.co/ecqgIy0Wfg,Enojo,2021-04-01T00:00:00Z
El triste final de Fredy Guarin exjugador de @MillosFCoficial protagonizó bochornoso episodio de violencia intrafamiliar. Ojalá pueda recomponerse y porque no volver a triunfar  #FredyGuarin #Millonarios https://t.co/QVBNUBUKsV,Enojo,2021-04-01T00:00:00Z
@macastellanosh A mi me parece terrible el tema de la violencia intrafamiliar 😶,Enojo,2021-04-01T00:00:00Z
"¿Sí ven que el violento no deja de ser? O si no, vean al jugador de fútbol... Ante cualquier medio amenaza, huyan!",Enojo,2021-04-01T00:00:00Z
A mí en lo personal la violencia intrafamiliar me parece un tema muy muy delicado (y no hay justificación para eso).,Enojo,2021-04-01T00:00:00Z
"@MillosFCoficial y sobre este episodio CRIMINAL, que dice el club? O también serán CÓMPLICES. https://t.co/fwpVT53Atg",Enojo,2021-04-01T00:00:00Z
"Mujeres no están solas; si eres víctima de violencia comunicate con nosotros a la línea 155.
Estaremos disponible para ti las 24 horas del día. 👩👧👱‍♀️👩🏾‍🦱👩‍🦰 #YoTeCuidoMujer https://t.co/CERzwjCH4I",Enojo,2021-04-01T00:00:00Z
"@Angelicaconamor No nos mal acostumbres, ni tampoco te mal acostumbres tú.
Por que el día que no puedas contestar o yo no pueda contestar el enojo y el mal humor y los mal entendidos se triplican😘😘😘😘
Bueno te cuidas,muchos besos sigo laburando.",Enojo,2021-04-01T00:00:00Z
"Es Semana Santa, no me voy a dar mala vida, no me voy a enojar. Ya bastante tengo de que preocuparme.",Enojo,2021-04-01T00:00:00Z
"Completamente de acuerdo! La gran amenaza del cultivo del café es el empalme generacional, en donde el Estado y los gobiernos se han convertido, después de la violencia, en los grandes promotores del desplazamiento rural. El campo es para generar riqueza no para combatir pobreza! https://t.co/OU6GjGo5jk",Enojo,2021-04-01T00:00:00Z
"Y odio que no te pueda odiar, nisiquiera un poco lo he de intentar 😔 https://t.co/X14MoBuWAR",Enojo,2021-04-01T00:00:00Z
El perdón es más grande que la venganza y la compasión más que la ira 🤍💖,Enojo,2021-04-01T00:00:00Z
"Invito a todos a odiar a @TarekWiliamSaab 

Mamaguevo. https://t.co/33Yc3uZyPj",Enojo,2021-04-01T00:00:00Z
"Comunidades indígenas de Coconuco se unen al llamado por la paz en Cauca 

Integrantes del pueblo Kokonuko se sumaron a las campañas de solidaridad con municipios como Corinto y Argelia, que han sufrido el recrudecimiento de la violencia. @CricDdhh https://t.co/feAokHooCq",Enojo,2021-04-01T00:00:00Z
"Las crisis exigen capacidad, inteligencia y disciplina de quienes están al frente de las instituciones. Esas virtudes brillan por su ausencia, en esta coyuntura, y se siente que estamos a la deriva. No es exageración, miren las cifras económicas y los índices de violencia.",Enojo,2021-04-01T00:00:00Z
"La pandemia puso la cereza de la copa. Hoy somos un país de opereta, distante de los vecinos, paria internacional, con una economía en crisis, inundado de corrupción y narcotráfico, endeudado, con altísimo desempleo, informalidad y pobreza, violencia descontrolada, y sin piloto!",Enojo,2021-04-01T00:00:00Z
@Diego_Molano Y que irá a decir este papanatas en caso que les maten esos muchachos que están lanzando como carne de cañón,Enojo,2021-04-01T00:00:00Z
"Ojo a esto, violencia médica contra la mujer, siempre tratándola “de curar” a partir de extirpaciones https://t.co/mRGWTHPbq5",Enojo,2021-04-01T00:00:00Z
En este  mes nos irá rebieeeen a todos. 🙌❤ #Abril,Enojo,2021-04-01T00:00:00Z
"Ayer y hoy, dí los saludos más hipócritas de mi vida y a uno de la familia. 

Que gonorrea hacer eso, odiar y saludar no es nada bacano ajajajajxdxd.",Enojo,2021-04-01T00:00:00Z
@vanzbm No se haga odiar Vanesa!,Enojo,2021-04-01T00:00:00Z
El que obra bien. Siempre le irá bien 🙏🏽,Enojo,2021-04-01T00:00:00Z
"Reportamos un caso de violencia a la policía y la grandiosa institución jamás llegó.. 
Así es todo en Colombia..",Enojo,2021-04-01T00:00:00Z
No entiendo cómo hay gente que puede odiar a Ana del castillo si esa mujer es lo masss. 😂,Enojo,2021-04-01T00:00:00Z
"@fidelaren @EAlesix @Diego_Molano Se dice habrá, ya me di cuenta que eres elemental. No vales la pena. Lo digo porque mi familia es victima. No todos queremos violencia y menos sustentada como negocio. No vales la pena eres elemental",Enojo,2021-04-01T00:00:00Z
"Insistes en confundir mi soledad con amargura, mi seriedad con enojo y mi silencio con apatía. Me sigues desconociendo.",Enojo,2021-04-01T00:00:00Z
"@EAlesix @Diego_Molano Bueno. Ese es tu problema. Yo si tengo claro que la guerra en colombia es un negocio, y es la violencia es el negocio favorito de las elites de Colombia",Enojo,2021-04-01T00:00:00Z
@Diegoma38715360 Y se enojó con todos,Enojo,2021-04-01T00:00:00Z
"@lcvelez Un calvario es ver la situación en Colombia con paramilitares y gobierno de duque generando violencia,pensar que algunos,cómo Duque y Uribe,llevan esos grupos al vecino país para generar allí también violencia, desplazamiento y muerte.favor un paso al costado",Enojo,2021-04-01T00:00:00Z
"Si no se presta la ATENCIÓN adecuada que buscan de sus chicos están haciendo mal el trabajo revisar la mecanica. Haber que tal que choca allí y les irá mucho mejor.

V🌡️NLANB
EMOCIONES https://t.co/c3QU03SYmH",Enojo,2021-04-01T00:00:00Z
@Ira_imc A darrrrse con fuerza,Enojo,2021-04-01T00:00:00Z
@EAlesix @Diego_Molano Puedes llamarlo como quieras pero no es mi guerra. Ni mucho menos me presto para que otros se lucren de ella. Parece no entiendes. La violencia en Colombia es un negocio de unos pocos y los muertos los ponen otros,Enojo,2021-04-01T00:00:00Z
"Soy buenísima para odiar a las personas, pero hacer como si nada.",Enojo,2021-04-01T00:00:00Z
"@LaCaballero @dorasaldarriaga Soy mujer pero coherente que soy humana igual que las otras personas, hoy veo que el decir que el feminismo es sinonimo de violencia contra todos, no respetan las autoridades ni a civiles, por no estar deacuerdo que clase de feminismo es? promoviendo odios..",Enojo,2021-04-01T00:00:00Z
"@Las2Orillas Amapola, no alusina, es repila, reinteligente:dos veces a denunciado a la abusiva de la mamá, 1.cuando confesó que la mamá la enseñaba a odiar, 2do.cuando grito auxilio ""y tu por que me pegas""?Pero no va a pasar nada de nada, si hubiese sido un hijo de un político de oposición?",Enojo,2021-04-01T00:00:00Z
"Marco Caicedo, Pte @AsoDeporCali

Violencia en el FPC

""El tema se está saliendo de las manos y no es sólo el Cali""

""Recibí llamada del máximo dirigente del fútbol 🇨🇴 (...) él estara concertando reuniones con alto gobierno""

¿Como entraron los hinchas el sábado a la sede? https://t.co/zSniyP1sHl",Enojo,2021-04-01T00:00:00Z
"#HablemosDe increíble el cinismo con el que los funcionarios Hugo Acero y este subsecretario Felipe intentan establecer comparativos con el pasado, ignorando el aumento de la violencia y el riesgo contra la vida. @RTVCnoticias

@SeguridadBOG",Enojo,2021-04-01T00:00:00Z
"No hay que odiar ni desearle el mal  a nadie, en esta vida todo lo que das vuelve.",Enojo,2021-04-01T00:00:00Z
"Estos días se han incrementado los casos de violencia contra la mujer en Villavicencio, fines de semana y temporadas de descanso, vacaciones y diversión, para muchas mujeres es el horror de la violencia física y la agresión sexual. Generalmente licor y violencia van de la mano. https://t.co/7yo61PsZrN",Miedo,2021-04-01T00:00:00Z
"Estoy aterrado de lo ridículamente barato que es la comida y el trago en san gil, definitivamente rololandia es putamente caro todo",Miedo,2021-04-01T00:00:00Z
@lamona_crespa Me vi terror en el aire.... Aplica?,Miedo,2021-04-01T00:00:00Z
"Usted pertenece a ese grupo de personas que le tiene terror al Señor Sereno? 

¿Me puede contar que le hizo ?",Miedo,2021-04-01T00:00:00Z
"Luis Alfonso Hoyos fue director de Acción Social de la Presidencia, cargo desde el cual sirvió con dedicación y entrega los mejores intereses de la Nación y por eso y solo por eso lo enlodaron ..que lastima y que horror que este gobierno no lo tenga de ministro https://t.co/YGCmdHGnwK",Miedo,2021-04-01T00:00:00Z
"Uno cree que no, pero en familia también hay envidia e hipocresía. QUE HORROR!!!",Miedo,2021-04-01T00:00:00Z
@NoticiasCaracol Que horror que vergüenza,Miedo,2021-04-01T00:00:00Z
"@fecode Exactamente lo que les interesa es la plata que sacan inventando necesidades, no me puedo imaginar esos estudiantes graduados en la virtualidad, si presencial no servian, que horror.",Miedo,2021-04-01T00:00:00Z
"El Dr. Jekyll, impulsado por su curiosidad científica, consigue transformarse en un Mr. Hyde que siembra el terror entre los habitantes Londres.

Conéctate con un libro 📗 y descubre una historia llena de intriga y terror.

Léelo 📖: https://t.co/cVeODoVazM

#CaliUnidaPorLaVida https://t.co/uzthNPEMGY",Miedo,2021-04-01T00:00:00Z
@Antena2RCN Que horror,Miedo,2021-04-01T00:00:00Z
"@EVernacci @JACgastrogato SIn olvidar el felizmente desterrado chop suey horror de los horrores. La verdad es que, en esos setentas, fuimos unos valientes.",Miedo,2021-04-01T00:00:00Z
"Según las declaraciones publicadas hoy por El Tiempo, de la mamá de la niña Sara Sofía, qué puede llevar a esa situación a unas personas?La miseria, la maldad ,la droga, la desesperanza, el licor? Todas juntas?Qué horror qué terrible!!!Cómo animales nos hemos vuelto?",Miedo,2021-04-01T00:00:00Z
"Cada Niño con su boleta....últimas tres funciones...después no diga..que no le avisamos...Circo del Terror, con crematorio y todo. https://t.co/D7iLvJkl6h",Miedo,2021-04-01T00:00:00Z
@RafaelPoulain Q horror es un chamiso,Miedo,2021-04-01T00:00:00Z
"@Diego_Molano Seguridad sin oportunidades deja más guerra. Seguridad sin alternativas sociales y económicas solo trae más muertes, miedo y horror. Importante atender todos los frentes, priorizar la vida, la dignidad y el acceso a opciones humanas de desarrollo.",Miedo,2021-04-01T00:00:00Z
En la CORTE CORRUPTA DE JUSTICIA hay una bandola que opera sistemáticamente contra URIBE y todo aquel que pague para que lo absuelvan o para que condenen al enemigo... Que Horror ! De justicia...,Miedo,2021-04-01T00:00:00Z
la gente a la que le gustan las series Terror Psicológico y de Drama???????? digo pa casarnos,Miedo,2021-04-01T00:00:00Z
"Parce yo solo dire que el día que me tenga que devolver a vivir aquí a Bogotá me va a dar MUY duro, que horror!",Miedo,2021-04-01T00:00:00Z
"48 horas, de suspenso, terror e historias 🥶😱💀☠😈😈 en Pereira Capital del Eje https://t.co/fh34kVz3Wh",Miedo,2021-04-01T00:00:00Z
@CaliesCaliCOL Si esto está de terror!,Miedo,2021-04-01T00:00:00Z
"@golazorojo @NuevaEPSOficial Es muy difícil generalizar, existen por supuesto algunas malas EPS, pero a mí me tocó padecer lo que era el ISS que además solo cubría a empleados, eso sí era un horror. Toca seguir.mejorando pero no estamos tan mal como dicen",Miedo,2021-04-01T00:00:00Z
"@Rivas_Santiago Alguien me dijo hoy: Si a Fajardo lo sacan de la contienda, solo quedarían Petro y Uribe y ahí la derecha monta todo el terror con el cuento del Castrochavismo y Neocomunismo para posicionar su candidato. 
Esto fue premeditado y con sevicia.",Miedo,2021-04-01T00:00:00Z
"@PrimeVideoLat @NetflixLAT @disneyplus Suspenso, terror, ficción.
Amé Upload y The Boys.
Odio las comedias y musicales.
No me recomiendes nada a blanco y negro.",Miedo,2021-04-01T00:00:00Z
"Horror, el gobierno que sacaría a #Cartagena adelante. Esto es una vergüenza ante el mundo. Yo pensé que pronto sería Cartagenayork . Estos son los resultados de alguien que no tenía ni idea a qué se enfrentaba, partimos de la payasada del Programa de Gobierno. https://t.co/9zxbgBqtRg",Miedo,2021-04-01T00:00:00Z
"Terror, mil veces

PAISAVLOGS X MIAW 
#PeticionesMIAW2021 https://t.co/ltukP8vX3P",Miedo,2021-04-01T00:00:00Z
Me pasan unas uy no que horror,Miedo,2021-04-01T00:00:00Z
"Que horror eso de @GuerrerosCol eso dizue es como la guerra de sexos pero llenos de chiste sexistas/machistas y unas mujeres, comenzando por la presentadora, celebrandolos",Miedo,2021-04-01T00:00:00Z
"Que asco los hombres, dios me caen tan mal. https://t.co/yjrKZGmLX5",Repulsión,2021-04-01T00:00:00Z
@MariaRosadaa Me haces aborrecer la comida.,Repulsión,2021-04-01T00:00:00Z
"Esos que dicen que es un asco, espero que nunca deban pasar hambre. https://t.co/AjyWFRfHaI",Repulsión,2021-04-01T00:00:00Z
Quieres pagar para jugar lo que en las demás consolas es gratis? Bienvenidos a #Xboxlive el único servicio que te cobra por los peores servidores del planeta! Asco su servicio @XboxSupport,Repulsión,2021-04-01T00:00:00Z
Otra vez @XboxSupport ? Es en serio que su servicio por el que SI pagamos está caído y más en días como hoy que nadie está fuera de su casa? Estoy considerando seriamente pasarme a @PlayStation_LA  que asco su servicio @XboxColombia,Repulsión,2021-04-01T00:00:00Z
"Ese ultimo abrazo fue la vida y la muerte, que asco pasar por esto.",Repulsión,2021-04-01T00:00:00Z
"Cuando vea a alguien botando un papelito (solo es uno, no va a pasar nada) recuérdele que el sistema de alcantarillado de Duitama es un asco. Mejor que se lo guarde y que gracias. 

(¿Y los arreglos para cuando?) https://t.co/HGDDJQ8t1z",Repulsión,2021-04-01T00:00:00Z
"Marico no se pero odio a la gente que come en ollas... donde vivo hay una señora que todos los días se la pasa comiendo así y aquí hay un verguero de platos... ay no. Cada quien es feliz a su manera y si ella es feliz así bien pero verga a mi no me gusta, me da asco, fin.",Repulsión,2021-04-01T00:00:00Z
"Guácala. 
La ropa no se presta. https://t.co/rfcw0pSO2N",Repulsión,2021-04-01T00:00:00Z
Que bronca tan grande me da el que una señora de 70 años sea detenida por la marica de @TarekWiliamSaab por expresar el repudio y el asco que dan esos bodrios🖕repudio total 🤬🤬🤬,Repulsión,2021-04-01T00:00:00Z
"@JuanGodev A mi también me dan asco los pichones de políticos de todos los partidos, que con el buen uso de la palabra se van metiendo en los cargos públicos hasta que deciden que hacer con el dinero que los empresarios pagamos con impuestos. Político es carrera de estafadores",Repulsión,2021-04-01T00:00:00Z
"Uy q asco, me vomito https://t.co/eo9iLT303M",Repulsión,2021-04-01T00:00:00Z
@CYRUSF4LLS @FordxThomas Asco,Repulsión,2021-04-01T00:00:00Z
"@alex_arocas @Chemagatari @moha14_808 @marcbalarii @llamameeluu Desde esa premisa se ve su triste línea de pensamiento, negar el abuso sistemático de la policía a los afrodescendientes en EEUU es realmente imposible, y compararlo con los problemas de la comunidad negra, directamente derivado de la discriminación, es detestable.",Repulsión,2021-04-01T00:00:00Z
@BluRadioCo Asco 🤢 de medio,Repulsión,2021-04-01T00:00:00Z
"Los consideraba ""amigos"" y andaban hablando mierda de mi, que asco de personas.",Repulsión,2021-04-01T00:00:00Z
Ese tipo da asco. Qué miedo encontrarse con alguien así. https://t.co/2lwiBpkmKt,Repulsión,2021-04-01T00:00:00Z
"Primero que ASCO y segundo 😳 eso no es una conducta normal, ese pelao Necesita ayuda https://t.co/p6BYos1dZL",Repulsión,2021-04-01T00:00:00Z
@DonBarbado Re contra asco https://t.co/N6SkJYktUY,Repulsión,2021-04-01T00:00:00Z
"@alejarojas_g Que asco de tipo la verdad, los dos son un asco 

Mi pregunta es ¿por qué las mujeres permiten eso?",Repulsión,2021-04-01T00:00:00Z
"@lasillavacia @ConnieAlfonso5 Esta ""gentuza"" llena de dinero y de PODER, estos ""doctores"",  así estén en La Picota produce es ASCO, de verdad.",Repulsión,2021-04-01T00:00:00Z
"Si, señor Ministro de defensa @Diego_Molano  cada día de Abril le recordaré su compromiso d fumigar el mar de Coca
2 años y 7 meses este gobierno no ha tenido la responsabilidad política de asumir el costo de Fumigar.
¿ A quien le hace el favor el sr presidente @IvanDuque ?
#ASCO https://t.co/AoZzBCTPIG",Repulsión,2021-04-01T00:00:00Z
"yo si es que me meto con puro bobo hp, que asco",Repulsión,2021-04-01T00:00:00Z
Qué asco esa federación... https://t.co/mFGzGbAKj9,Repulsión,2021-04-01T00:00:00Z
@canguropsicoanc @matheomesa Sabat q monda JAJAJAJAJAJAJAJAJAJAJA HPTA Q ASCO,Repulsión,2021-04-01T00:00:00Z
